NodeNumber,xDisp,yDisp,zDisp
2023483,4.1423999e+02,-7.0330017e+01,-1.0410999e+02
2023484,4.1471973e+02,-6.9959991e+01,-9.9880005e+01
2023485,4.2032007e+02,-6.5000000e+01,-9.4729980e+01
2023486,4.2419995e+02,-6.0929993e+01,-9.1869995e+01
2023487,4.2791016e+02,-5.6009979e+01,-8.6929962e+01
2023488,4.3280005e+02,-5.2570007e+01,-8.3939972e+01
2023489,4.3778003e+02,-4.7279999e+01,-7.8419983e+01
2023490,4.4352002e+02,-4.3699982e+01,-7.4309998e+01
2023491,4.4811011e+02,-3.9410004e+01,-6.9080017e+01
2023492,4.5286987e+02,-3.5910004e+01,-6.4739960e+01
2023493,4.0614014e+02,-7.0779999e+01,-1.0224002e+02
2023494,4.1585986e+02,-6.4160004e+01,-9.5869995e+01
2023495,4.2207007e+02,-5.8050018e+01,-9.1720001e+01
2023496,4.2801001e+02,-5.2559998e+01,-8.6059998e+01
2023497,4.3308008e+02,-4.7959991e+01,-8.2380005e+01
2023498,4.3744995e+02,-4.2419983e+01,-7.7150024e+01
2023499,4.4255005e+02,-3.8990021e+01,-7.3839996e+01
2023500,4.4650000e+02,-3.4299988e+01,-6.8739990e+01
2023501,4.5058984e+02,-3.1279999e+01,-6.5149994e+01
2023502,4.5442017e+02,-2.7480011e+01,-6.0550018e+01
2023503,4.1434985e+02,-6.1389984e+01,-9.6199982e+01
2023504,4.1948022e+02,-5.6269989e+01,-9.1990021e+01
2023505,4.2653003e+02,-5.0440002e+01,-8.7000000e+01
2023506,4.3224976e+02,-4.5100006e+01,-8.1990021e+01
2023507,4.3529980e+02,-4.0510010e+01,-7.6970001e+01
2023508,4.4027002e+02,-3.5640015e+01,-7.4500000e+01
2023509,4.4286987e+02,-3.1600006e+01,-6.9029999e+01
2023510,4.4633984e+02,-2.9230011e+01,-6.6269989e+01
2023511,4.4912988e+02,-2.5720001e+01,-6.1860016e+01
2023512,4.5107983e+02,-2.5059998e+01,-5.8669983e+01
2023513,3.2545020e+02,-5.2760010e+01,-1.0628000e+02
2023514,3.6410986e+02,-4.6360016e+01,-1.1085001e+02
2023515,3.9264990e+02,-5.5670013e+01,-1.1047000e+02
2023516,4.0625000e+02,-6.3040009e+01,-1.0829001e+02
2023517,3.2306982e+02,-5.0880005e+01,-1.0638000e+02
2023518,3.5964014e+02,-5.2600006e+01,-1.0945999e+02
2023519,3.9677002e+02,-5.4869995e+01,-1.1048001e+02
2023520,4.0873975e+02,-7.4540009e+01,-1.0851999e+02
2023521,3.2022998e+02,-4.8309998e+01,-1.0622000e+02
2023522,3.6065967e+02,-4.9399994e+01,-1.0929001e+02
2023523,3.9711035e+02,-5.8610016e+01,-1.1106998e+02
2023524,4.0189990e+02,-6.9429993e+01,-1.0622000e+02
2023525,2.6491992e+02,1.0199890e+00,-5.5910004e+01
2023526,2.6939014e+02,-3.3999634e-01,-6.6309998e+01
2023527,2.6004004e+02,1.7500000e+01,-6.0820007e+01
2023528,2.4278027e+02,2.0549988e+01,-7.2659973e+01
2023529,2.5165967e+02,1.7169983e+01,-5.6339996e+01
2023530,2.4687012e+02,2.3359985e+01,-4.6190002e+01
2023531,2.7165967e+02,-9.3600159e+00,-6.4579987e+01
2023532,2.6850000e+02,-2.7999878e-01,-6.0089996e+01
2023533,2.7006006e+02,6.8800049e+00,-7.1839996e+01
2023534,2.6643994e+02,-1.0119995e+01,-6.8330017e+01
2023535,2.9537012e+02,-1.7890015e+01,-9.7380005e+01
2023536,2.7669043e+02,-8.7600098e+00,-7.5179993e+01
2023537,3.5189014e+02,-5.4070007e+01,-7.8589996e+01
2023538,3.6780981e+02,-5.2119995e+01,-6.7449982e+01
2023539,3.9496021e+02,-4.4049988e+01,-5.8940002e+01
2023540,4.0370996e+02,-3.9159973e+01,-5.4949982e+01
2023541,4.0560010e+02,-3.4749969e+01,-5.7859985e+01
2023542,4.0707007e+02,-3.3989990e+01,-5.5230011e+01
2023543,4.0964014e+02,-3.3559998e+01,-5.2470001e+01
2023544,4.1208008e+02,-3.5049988e+01,-4.5760010e+01
2023545,4.1791992e+02,-3.3859985e+01,-3.9369995e+01
2023546,4.2213013e+02,-3.4710022e+01,-3.2839996e+01
2023547,3.4172974e+02,-5.8209991e+01,-7.8420013e+01
2023548,3.6751978e+02,-5.0450012e+01,-6.7099976e+01
2023549,3.9809985e+02,-4.4250000e+01,-6.4330017e+01
2023550,4.0795996e+02,-3.5859985e+01,-5.5569977e+01
2023551,4.1021973e+02,-3.4369995e+01,-5.2100006e+01
2023552,4.1405981e+02,-3.5600006e+01,-4.7130005e+01
2023553,4.1336011e+02,-3.5659973e+01,-4.5100006e+01
2023554,4.1531982e+02,-3.4519989e+01,-4.3390015e+01
2023555,4.1748022e+02,-3.4700012e+01,-3.8529999e+01
2023556,4.2183984e+02,-3.4220001e+01,-3.2799988e+01
2023557,3.3494995e+02,-5.9570007e+01,-7.4439972e+01
2023558,3.6045020e+02,-5.4260010e+01,-6.7040009e+01
2023559,3.9010010e+02,-4.4149994e+01,-6.2260010e+01
2023560,4.1369995e+02,-3.7149994e+01,-5.0380005e+01
2023561,4.1596021e+02,-3.5770020e+01,-4.6980011e+01
2023562,4.1402002e+02,-3.6149994e+01,-4.4989990e+01
2023563,4.1585986e+02,-3.5429993e+01,-4.4309998e+01
2023564,4.1642993e+02,-3.5209991e+01,-4.1460022e+01
2023565,4.1939014e+02,-3.4630005e+01,-3.7679993e+01
2023566,4.2242017e+02,-3.4440002e+01,-3.2389984e+01
2023567,3.3026978e+02,-6.0229980e+01,-7.9189972e+01
2023568,3.5647021e+02,-5.4470001e+01,-7.0139984e+01
2023569,3.8430005e+02,-4.6610016e+01,-6.5740021e+01
2023570,4.0507007e+02,-3.9319977e+01,-6.0309998e+01
2023571,4.1363013e+02,-3.7500000e+01,-4.8700012e+01
2023572,4.1523999e+02,-3.6459991e+01,-4.7700012e+01
2023573,4.1456030e+02,-3.5460022e+01,-4.5669983e+01
2023574,4.1683984e+02,-3.5230011e+01,-4.2910004e+01
2023575,4.1996021e+02,-3.4709991e+01,-3.7899994e+01
2023576,4.2321021e+02,-3.4500000e+01,-3.3420013e+01
2023577,3.5936011e+02,-5.5869995e+01,-8.2460022e+01
2023578,3.7144995e+02,-5.4290009e+01,-7.0690002e+01
2023579,3.9287012e+02,-4.8670013e+01,-6.3810028e+01
2023580,3.9863989e+02,-4.3170013e+01,-6.1149994e+01
2023581,4.0360986e+02,-3.8989990e+01,-6.1279999e+01
2023582,4.0712988e+02,-3.7320007e+01,-5.8910004e+01
2023583,4.1089990e+02,-3.4720001e+01,-5.2299988e+01
2023584,4.1676001e+02,-3.4239990e+01,-4.6750000e+01
2023585,4.2116992e+02,-3.4250000e+01,-3.9719971e+01
2023586,4.2663989e+02,-3.4130005e+01,-3.3589996e+01
2023587,3.8750000e+02,-6.1820007e+01,-9.2070007e+01
2023588,3.9329980e+02,-5.9549988e+01,-8.4899994e+01
2023589,4.0106006e+02,-5.6600006e+01,-7.8179993e+01
2023590,4.0709985e+02,-5.5580017e+01,-7.0490021e+01
2023591,4.1367969e+02,-4.6480011e+01,-6.7080017e+01
2023592,4.2334009e+02,-3.6689972e+01,-6.8130005e+01
2023593,4.2716016e+02,-3.1700012e+01,-6.2369995e+01
2023594,4.3224976e+02,-3.0640015e+01,-5.8549988e+01
2023595,4.3650000e+02,-2.8940002e+01,-5.3170013e+01
2023596,4.4161011e+02,-2.9309998e+01,-4.8500000e+01
2023597,4.3415991e+02,-3.2179993e+01,-3.9839996e+01
2023598,4.2965991e+02,-3.2139984e+01,-4.6459991e+01
2023599,4.2447998e+02,-3.3260010e+01,-5.1630005e+01
2023600,4.2032007e+02,-3.1790009e+01,-5.8449982e+01
2023601,4.1360010e+02,-3.5500000e+01,-6.0920013e+01
2023602,4.0447021e+02,-5.0350006e+01,-6.2529999e+01
2023603,3.9662012e+02,-5.8340027e+01,-6.5380005e+01
2023604,3.8981982e+02,-6.3119995e+01,-7.1110016e+01
2023605,3.8322974e+02,-6.7939987e+01,-8.0119995e+01
2023606,3.7431982e+02,-6.0619995e+01,-8.9089996e+01
2023607,4.2556006e+02,-3.4090027e+01,-2.7309998e+01
2023608,4.2888989e+02,-3.3989990e+01,-2.1949982e+01
2023609,4.3198999e+02,-3.3589996e+01,-1.6539978e+01
2023610,4.3522974e+02,-3.3559998e+01,-1.1010010e+01
2023611,4.4000977e+02,-3.2500000e+01,-2.8600159e+00
2023612,4.4919019e+02,-3.0500000e+01,9.7099915e+00
