NodeNumber,xDisp,yDisp,zDisp
2023483,4.3642993e+02,-5.3850006e+01,-5.9089996e+01
2023484,4.3875000e+02,-4.8850006e+01,-5.8839996e+01
2023485,4.4078003e+02,-4.3820007e+01,-5.6660004e+01
2023486,4.4220972e+02,-4.1779999e+01,-5.6049988e+01
2023487,4.4354980e+02,-3.8559998e+01,-5.3929962e+01
2023488,4.4636011e+02,-3.3400024e+01,-5.2899994e+01
2023489,4.5078003e+02,-2.7440002e+01,-4.9849976e+01
2023490,4.5495996e+02,-2.2989990e+01,-4.8130005e+01
2023491,4.5778003e+02,-1.8630005e+01,-4.5480011e+01
2023492,4.6036011e+02,-1.5149994e+01,-4.3419983e+01
2023493,4.3345996e+02,-5.9459991e+01,-6.2230011e+01
2023494,4.3581006e+02,-5.4790009e+01,-5.8010010e+01
2023495,4.3761011e+02,-5.0140015e+01,-5.7559998e+01
2023496,4.4007007e+02,-4.3250000e+01,-5.5220001e+01
2023497,4.4614014e+02,-3.3959991e+01,-5.3290009e+01
2023498,4.5103003e+02,-2.7410004e+01,-4.9770020e+01
2023499,4.5534985e+02,-2.1760010e+01,-4.8199982e+01
2023500,4.5782031e+02,-1.6880005e+01,-4.5350006e+01
2023501,4.5975000e+02,-1.3920013e+01,-4.4209991e+01
2023502,4.6134009e+02,-1.0769989e+01,-4.1830017e+01
2023503,4.3773999e+02,-5.2410004e+01,-5.8489990e+01
2023504,4.4077026e+02,-4.8970001e+01,-5.6700012e+01
2023505,4.4236987e+02,-4.5000000e+01,-5.4859985e+01
2023506,4.4863989e+02,-3.7430023e+01,-5.2900024e+01
2023507,4.5320020e+02,-2.9760010e+01,-4.9679993e+01
2023508,4.5658984e+02,-2.1670013e+01,-5.0019989e+01
2023509,4.5712964e+02,-1.8600006e+01,-4.6079987e+01
2023510,4.5848975e+02,-1.5419983e+01,-4.5539978e+01
2023511,4.5897998e+02,-1.3000000e+01,-4.3240021e+01
2023512,4.5919019e+02,-1.2929993e+01,-4.1459991e+01
2023513,3.3052979e+02,-3.4990021e+01,-8.0200012e+01
2023514,3.6246973e+02,-3.7730011e+01,-7.2890015e+01
2023515,3.9340967e+02,-3.9589996e+01,-6.7619995e+01
2023516,4.2507031e+02,-4.2410004e+01,-6.3049988e+01
2023517,3.4139990e+02,-2.4000000e+01,-7.3029999e+01
2023518,3.7164990e+02,-3.2709991e+01,-7.0549988e+01
2023519,4.0685986e+02,-3.2609985e+01,-6.3089996e+01
2023520,4.3525000e+02,-5.0399994e+01,-6.0480011e+01
2023521,3.4760986e+02,-1.9070007e+01,-7.0369995e+01
2023522,3.8509961e+02,-2.3569977e+01,-6.5339996e+01
2023523,4.1852002e+02,-3.3529999e+01,-6.0660004e+01
2023524,4.3668994e+02,-5.4479980e+01,-6.3100006e+01
2023525,2.6814990e+02,5.3040009e+01,-2.9959991e+01
2023526,2.6664014e+02,5.7880005e+01,-2.7100006e+01
2023527,2.7023975e+02,6.7059998e+01,-2.4389984e+01
2023528,2.4693994e+02,6.8309998e+01,-2.2729980e+01
2023529,2.4150977e+02,7.5559998e+01,-2.3559998e+01
2023530,2.5150977e+02,8.0909973e+01,-1.7320007e+01
2023531,2.8135986e+02,4.2759979e+01,-3.4570007e+01
2023532,2.8358984e+02,3.9309998e+01,-3.5119995e+01
2023533,2.8647998e+02,3.2369995e+01,-3.4709991e+01
2023534,2.8537988e+02,2.7039978e+01,-3.9410004e+01
2023535,2.8700000e+02,1.9569977e+01,-5.0269989e+01
2023536,2.9439014e+02,2.5339996e+01,-4.4669983e+01
2023537,4.1689014e+02,-2.6269989e+01,-5.8839996e+01
2023538,4.1815991e+02,-2.9989990e+01,-5.4529999e+01
2023539,4.2555981e+02,-2.6109985e+01,-4.5799988e+01
2023540,4.3016016e+02,-2.4019989e+01,-4.4250000e+01
2023541,4.3297998e+02,-2.2189972e+01,-4.2579987e+01
2023542,4.3388989e+02,-2.2380005e+01,-3.9839996e+01
2023543,4.3604004e+02,-2.3690002e+01,-3.6889984e+01
2023544,4.3754004e+02,-2.4809998e+01,-3.2739990e+01
2023545,4.4080029e+02,-2.5189972e+01,-2.8380005e+01
2023546,4.4309985e+02,-2.6119995e+01,-2.4000000e+01
2023547,4.0874976e+02,-3.0170013e+01,-6.2350006e+01
2023548,4.1859985e+02,-2.7690002e+01,-5.1389984e+01
2023549,4.3284985e+02,-2.6700012e+01,-4.1100006e+01
2023550,4.3445996e+02,-2.3039978e+01,-3.6429993e+01
2023551,4.3533984e+02,-2.2190002e+01,-3.4899994e+01
2023552,4.3740991e+02,-2.3489990e+01,-3.3190002e+01
2023553,4.3670972e+02,-2.3979980e+01,-3.2420013e+01
2023554,4.3829004e+02,-2.4589996e+01,-3.0750000e+01
2023555,4.3907983e+02,-2.5400024e+01,-2.8130005e+01
2023556,4.4143994e+02,-2.5980011e+01,-2.4470001e+01
2023557,4.0001978e+02,-3.2639984e+01,-6.4689972e+01
2023558,4.1047998e+02,-3.1770020e+01,-5.4580017e+01
2023559,4.2514014e+02,-2.7040009e+01,-4.2570007e+01
2023560,4.3858032e+02,-2.4119995e+01,-3.0910004e+01
2023561,4.3948999e+02,-2.3339996e+01,-2.9359985e+01
2023562,4.3731982e+02,-2.3809998e+01,-2.9379974e+01
2023563,4.3804004e+02,-2.4119995e+01,-2.9959991e+01
2023564,4.3732983e+02,-2.4659973e+01,-2.9740021e+01
2023565,4.3860010e+02,-2.5399994e+01,-2.8209991e+01
2023566,4.3957983e+02,-2.6100006e+01,-2.5459991e+01
2023567,3.9396997e+02,-3.3600006e+01,-6.8769989e+01
2023568,4.0504004e+02,-3.2769989e+01,-5.7440002e+01
2023569,4.1759985e+02,-3.0020020e+01,-4.6900024e+01
2023570,4.3261011e+02,-2.4959991e+01,-3.8390015e+01
2023571,4.3801978e+02,-2.4379974e+01,-2.8460022e+01
2023572,4.3834985e+02,-2.4200012e+01,-2.8950012e+01
2023573,4.3661987e+02,-2.4029999e+01,-2.9609985e+01
2023574,4.3641016e+02,-2.4980011e+01,-3.1360016e+01
2023575,4.3680005e+02,-2.5380005e+01,-2.9350006e+01
2023576,4.3817017e+02,-2.6119995e+01,-2.7290009e+01
2023577,4.1873022e+02,-2.7399994e+01,-5.9480011e+01
2023578,4.2178003e+02,-3.0900024e+01,-5.5200012e+01
2023579,4.2520996e+02,-3.0640015e+01,-5.0610016e+01
2023580,4.2911011e+02,-2.7830017e+01,-4.7789978e+01
2023581,4.3230029e+02,-2.5170013e+01,-4.4800018e+01
2023582,4.3545996e+02,-2.4580017e+01,-4.1679993e+01
2023583,4.3719971e+02,-2.4730011e+01,-3.7440002e+01
2023584,4.4082007e+02,-2.4610016e+01,-3.3139984e+01
2023585,4.4306006e+02,-2.5140015e+01,-2.8569977e+01
2023586,4.4661011e+02,-2.5619995e+01,-2.4059998e+01
2023587,4.2987012e+02,-3.9479980e+01,-6.1840027e+01
2023588,4.3185010e+02,-4.0519989e+01,-5.8269989e+01
2023589,4.3496973e+02,-3.5670013e+01,-5.4610016e+01
2023590,4.3911987e+02,-3.0990021e+01,-5.2100006e+01
2023591,4.4179004e+02,-2.6429993e+01,-4.8870026e+01
2023592,4.4629028e+02,-2.3009979e+01,-4.6860016e+01
2023593,4.4785010e+02,-2.0989990e+01,-4.2799988e+01
2023594,4.5138013e+02,-1.9950012e+01,-4.0139984e+01
2023595,4.5364014e+02,-1.9980011e+01,-3.6660004e+01
2023596,4.5706030e+02,-2.1389984e+01,-3.3000000e+01
2023597,4.5156030e+02,-2.4119995e+01,-2.7940002e+01
2023598,4.4923999e+02,-2.3139984e+01,-3.2329987e+01
2023599,4.4585010e+02,-2.3109985e+01,-3.6330017e+01
2023600,4.4363013e+02,-2.2930023e+01,-4.0279999e+01
2023601,4.3964014e+02,-2.4110016e+01,-4.3210022e+01
2023602,4.3687988e+02,-2.9650024e+01,-4.6639984e+01
2023603,4.3208984e+02,-3.5059998e+01,-4.9049988e+01
2023604,4.2937012e+02,-3.7230011e+01,-5.3430023e+01
2023605,4.2711011e+02,-3.6940002e+01,-5.7269989e+01
2023606,4.2498975e+02,-3.2739990e+01,-6.0930023e+01
2023607,4.4510986e+02,-2.6400024e+01,-2.0179993e+01
2023608,4.4686011e+02,-2.6889984e+01,-1.6539978e+01
2023609,4.4907983e+02,-2.7190002e+01,-1.2179993e+01
2023610,4.5117993e+02,-2.7449982e+01,-7.9800110e+00
2023611,4.5393018e+02,-2.7000000e+01,-1.8500061e+00
2023612,4.5861987e+02,-2.5459991e+01,6.7699890e+00
2023613,4.6353979e+02,-2.4570007e+01,1.5949982e+01
2023614,4.4840991e+02,-2.6579987e+01,-2.0990021e+01
2023615,4.5108984e+02,-2.6990021e+01,-1.7220001e+01
2023616,4.5367017e+02,-2.6849976e+01,-1.3410004e+01
2023617,4.5648975e+02,-2.7450012e+01,-9.0199890e+00
2023618,4.5879980e+02,-2.9299988e+01,-5.5599976e+00
2023619,4.6097974e+02,-3.1050018e+01,-8.2000732e-01
2023620,4.6476001e+02,-3.1570007e+01,3.9100037e+00
2023621,4.6046997e+02,-2.4660004e+01,-2.8869995e+01
2023622,4.6402002e+02,-2.8610016e+01,-2.4730011e+01
2023623,4.6756006e+02,-3.0820007e+01,-2.0680023e+01
2023624,4.7081006e+02,-3.4769989e+01,-1.6419983e+01
2023625,4.7410010e+02,-3.8470001e+01,-1.2529999e+01
2023626,4.7673022e+02,-4.2799988e+01,-8.2300110e+00
2023627,4.7794019e+02,-4.5490021e+01,-5.8400269e+00
2023628,4.5472974e+02,-2.6000000e+01,-2.4329987e+01
2023629,4.5751978e+02,-2.8360016e+01,-2.1049988e+01
2023630,4.6046021e+02,-2.9480011e+01,-1.7209991e+01
2023631,4.6344995e+02,-3.1160004e+01,-1.3450012e+01
2023632,4.6705005e+02,-3.7019989e+01,-1.0159973e+01
2023633,4.7194019e+02,-4.3970001e+01,-8.0999756e+00
2023634,4.7689014e+02,-5.1390015e+01,-5.1100159e+00
2023635,2.5210010e+02,9.3279999e+01,-1.3579987e+01
2023636,2.7464014e+02,7.8059998e+01,-2.0179993e+01
2023637,2.9381982e+02,6.4800018e+01,-2.8709991e+01
2023638,3.0310010e+02,5.0800018e+01,-3.4419983e+01
2023639,3.1508008e+02,3.9899994e+01,-4.5899994e+01
2023640,3.2489014e+02,3.0809998e+01,-5.4919983e+01
2023641,3.4024023e+02,2.0169983e+01,-6.2619995e+01
2023642,2.5100000e+02,8.8119995e+01,-2.2579987e+01
2023643,2.7433008e+02,7.4279999e+01,-3.5260010e+01
2023644,2.8258984e+02,5.9690002e+01,-4.1480011e+01
2023645,2.8877002e+02,4.6050018e+01,-3.6940002e+01
2023646,2.9585010e+02,3.1220001e+01,-3.7359985e+01
2023647,3.0906982e+02,2.3119995e+01,-5.3070007e+01
2023648,3.1662988e+02,7.0499878e+00,-5.7190002e+01
2023649,2.5081982e+02,8.2920013e+01,-3.4610016e+01
2023650,2.6237012e+02,6.8250000e+01,-4.5980011e+01
2023651,2.6979004e+02,5.4539978e+01,-4.4119995e+01
2023652,2.7565967e+02,3.9709991e+01,-4.4049988e+01
2023653,2.8199023e+02,2.5500000e+01,-4.0970001e+01
2023654,2.9181982e+02,1.2790009e+01,-4.8250000e+01
2023655,3.0401025e+02,-4.6900024e+00,-4.1790009e+01
2023656,2.4356006e+02,7.6570007e+01,-4.7899994e+01
2023657,2.5060986e+02,6.2619995e+01,-5.0919983e+01
2023658,2.5608984e+02,4.7759979e+01,-5.1890015e+01
2023659,2.6343994e+02,3.3410004e+01,-5.0160004e+01
2023660,2.6818994e+02,2.0399994e+01,-4.6050018e+01
2023661,2.7501025e+02,2.7500000e+00,-4.4699982e+01
2023662,2.8514014e+02,-1.4829987e+01,-4.3480011e+01
2023663,2.5518994e+02,9.3000000e+01,-1.4029999e+01
2023664,2.7083008e+02,7.7250000e+01,-2.1149994e+01
2023665,2.9674023e+02,5.9360016e+01,-2.8890015e+01
2023666,3.0449023e+02,4.7949982e+01,-3.8510010e+01
2023667,3.1739014e+02,3.2940002e+01,-4.7470001e+01
2023668,3.2335010e+02,3.0500000e+01,-5.5299988e+01
2023669,3.3672021e+02,1.9119995e+01,-5.9860016e+01
2023670,2.6854004e+02,7.2229980e+01,-2.2450012e+01
2023671,2.5004980e+02,8.9860016e+01,-1.5240021e+01
2023672,3.8952979e+02,1.1269989e+01,-5.1630005e+01
2023673,4.0264014e+02,-3.5500183e+00,-5.8820007e+01
2023674,4.0858984e+02,-1.0859985e+01,-5.9269989e+01
2023675,4.1366016e+02,-2.0910004e+01,-6.0449982e+01
