NodeNumber,xDisp,yDisp,zDisp
2023483,4.2665015e+02,-4.8120026e+01,-1.3088000e+02
2023484,4.3050977e+02,-4.5169983e+01,-1.2614999e+02
2023485,4.3319995e+02,-4.1320007e+01,-1.2301999e+02
2023486,4.3761987e+02,-3.6660004e+01,-1.1872000e+02
2023487,4.4145020e+02,-3.2079987e+01,-1.1523996e+02
2023488,4.4611011e+02,-2.8410004e+01,-1.1137997e+02
2023489,4.5078979e+02,-2.3100006e+01,-1.0676996e+02
2023490,4.5670996e+02,-1.9720001e+01,-1.0217999e+02
2023491,4.6078003e+02,-1.5040009e+01,-9.7380005e+01
2023492,4.6551001e+02,-1.2450012e+01,-9.2779968e+01
2023493,4.2697998e+02,-4.3260010e+01,-1.2688000e+02
2023494,4.3143994e+02,-3.8200012e+01,-1.2326001e+02
2023495,4.3503003e+02,-3.5410004e+01,-1.1904001e+02
2023496,4.3773022e+02,-3.1330017e+01,-1.1591998e+02
2023497,4.4373975e+02,-2.5250000e+01,-1.1112000e+02
2023498,4.4965991e+02,-1.9149994e+01,-1.0612003e+02
2023499,4.5544995e+02,-1.5170013e+01,-1.0194998e+02
2023500,4.5885010e+02,-1.0500000e+01,-9.7410004e+01
2023501,4.6331006e+02,-7.7500000e+00,-9.3440002e+01
2023502,4.6659009e+02,-3.5499878e+00,-8.8920013e+01
2023503,4.3011011e+02,-3.4690002e+01,-1.2285001e+02
2023504,4.3430005e+02,-3.1109985e+01,-1.1797000e+02
2023505,4.3780981e+02,-2.6549988e+01,-1.1481000e+02
2023506,4.4155005e+02,-2.4070007e+01,-1.1075000e+02
2023507,4.4604980e+02,-1.9429993e+01,-1.0672000e+02
2023508,4.5276025e+02,-1.1720001e+01,-1.0423999e+02
2023509,4.5534009e+02,-8.8099976e+00,-9.8179993e+01
2023510,4.5919971e+02,-5.8699951e+00,-9.4789978e+01
2023511,4.6185010e+02,-1.6900024e+00,-9.0500000e+01
2023512,4.6459009e+02,-7.3999023e-01,-8.6669983e+01
2023513,3.6321973e+02,-2.9500000e+01,-1.2910999e+02
2023514,3.9895996e+02,-2.9230011e+01,-1.3151001e+02
2023515,4.2022998e+02,-4.1059998e+01,-1.3566000e+02
2023516,4.2649023e+02,-4.8670013e+01,-1.3384000e+02
2023517,3.5777002e+02,-2.6040009e+01,-1.2440002e+02
2023518,3.9539990e+02,-2.7920013e+01,-1.3393997e+02
2023519,4.2290967e+02,-4.0000000e+01,-1.3349002e+02
2023520,4.2356982e+02,-4.9550018e+01,-1.3582001e+02
2023521,3.5779980e+02,-1.7350006e+01,-1.2678998e+02
2023522,3.9573975e+02,-2.1669983e+01,-1.2794000e+02
2023523,4.1963037e+02,-3.7649994e+01,-1.3897000e+02
2023524,4.2377979e+02,-3.8819977e+01,-1.2810001e+02
2023525,2.5350977e+02,5.7410004e+01,-6.2009979e+01
2023526,2.5695020e+02,6.8889984e+01,-5.8500000e+01
2023527,2.5560986e+02,7.9329987e+01,-5.1820007e+01
2023528,2.3218994e+02,7.4440002e+01,-5.3309998e+01
2023529,2.2659961e+02,8.0829987e+01,-4.9720001e+01
2023530,2.3666016e+02,9.3239990e+01,-4.2649994e+01
2023531,2.6734961e+02,5.5209991e+01,-6.7760010e+01
2023532,2.7054980e+02,4.7089996e+01,-6.9559998e+01
2023533,2.7587012e+02,4.2309998e+01,-7.1429993e+01
2023534,2.7122998e+02,3.1940002e+01,-7.4279999e+01
2023535,2.8666016e+02,1.9849976e+01,-9.2600006e+01
2023536,2.8547998e+02,3.0029999e+01,-8.0239990e+01
2023537,3.8789014e+02,-9.2399902e+00,-1.1687001e+02
2023538,3.9157983e+02,-1.3779999e+01,-1.1206999e+02
2023539,3.9961987e+02,-1.1809998e+01,-1.0051999e+02
2023540,4.0737012e+02,-9.2899780e+00,-9.5119995e+01
2023541,4.1355029e+02,-8.1799927e+00,-8.9100006e+01
2023542,4.1728003e+02,-8.6799927e+00,-8.3089996e+01
2023543,4.2154980e+02,-8.8800049e+00,-7.9220001e+01
2023544,4.2375977e+02,-1.0059998e+01,-7.3179993e+01
2023545,4.2964014e+02,-9.5599976e+00,-6.7000000e+01
2023546,4.3386987e+02,-1.1830017e+01,-5.9399994e+01
2023547,3.7928003e+02,-1.2720001e+01,-1.1961000e+02
2023548,3.9024976e+02,-1.2450012e+01,-1.0641998e+02
2023549,4.0872974e+02,-1.2250000e+01,-9.6360016e+01
2023550,4.1622998e+02,-9.6799927e+00,-8.7079987e+01
2023551,4.1969971e+02,-8.7999878e+00,-8.2010010e+01
2023552,4.2455005e+02,-1.0029999e+01,-7.5809998e+01
2023553,4.2438013e+02,-1.0139984e+01,-7.2140015e+01
2023554,4.2797998e+02,-9.9199829e+00,-6.8930023e+01
