NodeNumber,xDisp,yDisp,zDisp
2023483,4.0636011e+02,-6.8010010e+01,-8.2759979e+01
2023484,4.1098975e+02,-6.3489990e+01,-7.8600006e+01
2023485,4.1288989e+02,-6.0169983e+01,-7.5809998e+01
2023486,4.1696997e+02,-5.5500000e+01,-7.2959991e+01
2023487,4.1870020e+02,-5.0809998e+01,-6.9959961e+01
2023488,4.2398999e+02,-4.6010010e+01,-6.7219971e+01
2023489,4.2742993e+02,-4.0350006e+01,-6.3339966e+01
2023490,4.3400977e+02,-3.5379974e+01,-6.0089996e+01
2023491,4.3811987e+02,-3.0119995e+01,-5.6240021e+01
2023492,4.4298999e+02,-2.5640015e+01,-5.2829987e+01
2023493,4.0318994e+02,-6.8059998e+01,-8.1640015e+01
2023494,4.0974023e+02,-6.0490021e+01,-7.7250000e+01
2023495,4.1595972e+02,-5.4100006e+01,-7.3040009e+01
2023496,4.1854028e+02,-4.9580017e+01,-6.9809998e+01
2023497,4.2364990e+02,-4.4320007e+01,-6.6850006e+01
2023498,4.2659985e+02,-3.8539978e+01,-6.3090027e+01
2023499,4.3338989e+02,-3.3160004e+01,-6.0309998e+01
2023500,4.3641016e+02,-2.8000000e+01,-5.6589996e+01
2023501,4.4068018e+02,-2.3970001e+01,-5.3919983e+01
2023502,4.4282007e+02,-2.0309998e+01,-5.0709991e+01
2023503,4.0742993e+02,-5.9609985e+01,-7.8070007e+01
2023504,4.1282983e+02,-5.4979980e+01,-7.4420013e+01
2023505,4.1901978e+02,-4.8100006e+01,-7.0389984e+01
2023506,4.2409985e+02,-4.2390015e+01,-6.5720001e+01
2023507,4.2377002e+02,-3.9490021e+01,-6.2889984e+01
2023508,4.3279004e+02,-3.1230011e+01,-6.2179993e+01
2023509,4.3386011e+02,-2.7450012e+01,-5.7160004e+01
2023510,4.3662012e+02,-2.4850006e+01,-5.5359985e+01
2023511,4.3735986e+02,-2.2379974e+01,-5.2160004e+01
2023512,4.3904028e+02,-2.2910004e+01,-4.9570007e+01
2023513,3.1943018e+02,-5.1820007e+01,-9.0820007e+01
2023514,3.5833008e+02,-4.7880005e+01,-9.2740021e+01
2023515,3.8738965e+02,-5.3579987e+01,-9.2420013e+01
2023516,4.0367041e+02,-6.2440002e+01,-8.7709991e+01
2023517,3.1935010e+02,-5.0350006e+01,-9.0490021e+01
2023518,3.5452002e+02,-5.2540009e+01,-9.2209991e+01
2023519,3.9217969e+02,-5.6350006e+01,-9.1430023e+01
