NodeNumber,xDisp,yDisp,zDisp
2023483,4.2855981e+02,-6.0960022e+01,-7.4809998e+01
2023484,4.3025000e+02,-5.9609985e+01,-7.1190002e+01
2023485,4.3107007e+02,-5.5720001e+01,-7.0929993e+01
2023486,4.3268970e+02,-5.3869995e+01,-6.9799988e+01
2023487,4.3252979e+02,-4.8479980e+01,-6.8869965e+01
2023488,4.3796997e+02,-4.2150024e+01,-6.7019989e+01
2023489,4.4391968e+02,-3.5070007e+01,-6.3269958e+01
2023490,4.5225000e+02,-2.9099976e+01,-5.9959991e+01
2023491,4.5784985e+02,-2.2209991e+01,-5.6230011e+01
2023492,4.6253979e+02,-1.7059998e+01,-5.3349976e+01
2023493,4.2714990e+02,-6.7510010e+01,-7.4240021e+01
2023494,4.2803027e+02,-6.3070007e+01,-7.3119995e+01
2023495,4.3011011e+02,-5.8480011e+01,-7.0839996e+01
2023496,4.3365991e+02,-4.9500000e+01,-6.8609985e+01
2023497,4.4172998e+02,-4.1829987e+01,-6.5609985e+01
2023498,4.4653979e+02,-3.4179993e+01,-6.2180023e+01
2023499,4.5311011e+02,-2.7860016e+01,-5.9859985e+01
2023500,4.5687988e+02,-2.1329987e+01,-5.6540009e+01
2023501,4.6043994e+02,-1.7279999e+01,-5.4750000e+01
2023502,4.6178979e+02,-1.3869995e+01,-5.2119995e+01
2023503,4.2973022e+02,-6.0350006e+01,-7.2630005e+01
2023504,4.3477026e+02,-5.6389984e+01,-6.8459991e+01
2023505,4.3820972e+02,-5.1169983e+01,-6.7500000e+01
2023506,4.4592993e+02,-4.4170013e+01,-6.4580017e+01
2023507,4.4912012e+02,-3.5339996e+01,-6.1940002e+01
2023508,4.5435010e+02,-2.8059998e+01,-6.2470001e+01
2023509,4.5480005e+02,-2.3720001e+01,-5.7459991e+01
2023510,4.5719971e+02,-1.9970001e+01,-5.6509979e+01
2023511,4.5743018e+02,-1.7669983e+01,-5.3619995e+01
2023512,4.5884009e+02,-1.7839996e+01,-5.1309998e+01
2023513,3.2233008e+02,-4.2090027e+01,-9.4109985e+01
2023514,3.5522998e+02,-4.4450012e+01,-8.4770020e+01
2023515,3.8800977e+02,-4.6940002e+01,-8.4059998e+01
2023516,4.1840039e+02,-4.9940002e+01,-7.6040009e+01
2023517,3.3314014e+02,-3.1690002e+01,-8.5150024e+01
2023518,3.6243994e+02,-4.1519989e+01,-8.6869995e+01
2023519,3.9844971e+02,-4.2089996e+01,-7.8200012e+01
2023520,4.2862012e+02,-5.8459991e+01,-7.7480011e+01
2023521,3.3945996e+02,-2.6350006e+01,-8.4849976e+01
2023522,3.7416992e+02,-3.4339996e+01,-8.0549988e+01
2023523,4.0831006e+02,-4.3369995e+01,-7.9419983e+01
2023524,4.2602979e+02,-6.4410004e+01,-7.7429993e+01
2023525,2.6435010e+02,4.0359985e+01,-3.7799988e+01
2023526,2.6972998e+02,4.8279999e+01,-4.1959991e+01
2023527,2.6785010e+02,5.8779999e+01,-2.7790009e+01
2023528,2.4516992e+02,5.7350006e+01,-3.7929993e+01
2023529,2.3221973e+02,6.1109985e+01,-3.0799988e+01
2023530,2.5022021e+02,7.2619995e+01,-2.3080017e+01
2023531,2.8941992e+02,3.2919983e+01,-5.0609985e+01
2023532,2.8535986e+02,2.6789978e+01,-4.2470001e+01
2023533,2.8541016e+02,2.3049988e+01,-5.0539978e+01
2023534,2.8000977e+02,1.4919983e+01,-4.7850006e+01
2023535,2.8385010e+02,1.4069977e+01,-6.1449982e+01
2023536,2.8611035e+02,1.2279999e+01,-5.2019989e+01
2023537,3.8706982e+02,-4.5070007e+01,-6.3660004e+01
2023538,3.9951001e+02,-4.2879974e+01,-5.3399994e+01
2023539,4.2359009e+02,-3.4599976e+01,-4.3769989e+01
2023540,4.2799023e+02,-3.1000000e+01,-4.4049988e+01
2023541,4.2903027e+02,-2.8079987e+01,-4.8079987e+01
2023542,4.2846021e+02,-2.7239990e+01,-4.7640015e+01
2023543,4.3031006e+02,-2.8220001e+01,-4.6339996e+01
2023544,4.3125000e+02,-3.0880005e+01,-4.1080017e+01
2023545,4.3575000e+02,-3.0989990e+01,-3.5480011e+01
2023546,4.3882007e+02,-3.2750000e+01,-3.0480011e+01
2023547,3.7780005e+02,-4.9250000e+01,-6.6420013e+01
2023548,3.9907007e+02,-4.1320007e+01,-5.4069977e+01
2023549,4.2630005e+02,-3.4750000e+01,-4.8779999e+01
2023550,4.2983984e+02,-2.8419983e+01,-4.2339996e+01
