NodeNumber,xDisp,yDisp,zDisp
2023483,4.2769019e+02,-6.0960022e+01,-1.1964999e+02
2023484,4.3125977e+02,-5.8130005e+01,-1.1457999e+02
2023485,4.3494019e+02,-5.4480011e+01,-1.1062000e+02
2023486,4.3895972e+02,-5.0640015e+01,-1.0687000e+02
2023487,4.4272998e+02,-4.6019989e+01,-1.0269998e+02
2023488,4.4746997e+02,-4.2200012e+01,-9.8979980e+01
2023489,4.5173999e+02,-3.7440002e+01,-9.4479980e+01
2023490,4.5643018e+02,-3.4470001e+01,-9.0349976e+01
2023491,4.6036011e+02,-3.0359985e+01,-8.5570007e+01
2023492,4.6457983e+02,-2.7559998e+01,-8.1009979e+01
2023493,4.2187988e+02,-6.1750000e+01,-1.1680002e+02
2023494,4.2789990e+02,-5.6450012e+01,-1.1246002e+02
2023495,4.3249976e+02,-5.1820007e+01,-1.0834000e+02
2023496,4.3734985e+02,-4.6450012e+01,-1.0367999e+02
2023497,4.4300000e+02,-4.0910004e+01,-9.9660004e+01
2023498,4.4788013e+02,-3.5149994e+01,-9.4850006e+01
2023499,4.5280005e+02,-3.1369995e+01,-9.1079987e+01
2023500,4.5647998e+02,-2.7010010e+01,-8.6299988e+01
2023501,4.6071973e+02,-2.4130005e+01,-8.2389984e+01
2023502,4.6475024e+02,-2.0059998e+01,-7.7510010e+01
2023503,4.2290015e+02,-5.6399994e+01,-1.1394998e+02
2023504,4.2777026e+02,-5.0959991e+01,-1.0923001e+02
2023505,4.3272974e+02,-4.6139984e+01,-1.0487000e+02
2023506,4.3788013e+02,-4.1340027e+01,-1.0087003e+02
2023507,4.4227979e+02,-3.6010010e+01,-9.6059998e+01
2023508,4.4708984e+02,-3.0940002e+01,-9.3009979e+01
2023509,4.5066968e+02,-2.6800018e+01,-8.7519989e+01
2023510,4.5477979e+02,-2.3570007e+01,-8.4099976e+01
2023511,4.5833984e+02,-1.9259979e+01,-7.9309998e+01
2023512,4.6115991e+02,-1.7989990e+01,-7.5130005e+01
2023513,3.3975977e+02,-4.8080017e+01,-1.2328000e+02
2023514,3.7787988e+02,-4.2550018e+01,-1.2756000e+02
2023515,4.0836963e+02,-4.8359985e+01,-1.2843002e+02
2023516,4.2292041e+02,-5.7040009e+01,-1.2501999e+02
2023517,3.3715967e+02,-4.4940002e+01,-1.2357001e+02
2023518,3.7466016e+02,-4.5940002e+01,-1.2651999e+02
2023519,4.1133008e+02,-5.0449982e+01,-1.2772000e+02
2023520,4.1989014e+02,-6.6510010e+01,-1.2482999e+02
2023521,3.3806982e+02,-3.7120026e+01,-1.2250000e+02
2023522,3.7805957e+02,-3.9119995e+01,-1.2395999e+02
2023523,4.0839014e+02,-5.4170013e+01,-1.2932999e+02
2023524,4.1425977e+02,-6.2769989e+01,-1.2195999e+02
2023525,2.6344971e+02,1.5079987e+01,-6.6949982e+01
2023526,2.6224023e+02,2.2790009e+01,-6.5619995e+01
2023527,2.4852002e+02,3.2410004e+01,-6.0619995e+01
2023528,2.3404004e+02,3.1869995e+01,-6.3159973e+01
2023529,2.4286963e+02,3.8489990e+01,-5.8139984e+01
2023530,2.3737012e+02,4.6720001e+01,-4.9480011e+01
2023531,2.7667969e+02,5.2199707e+00,-6.9540009e+01
2023532,2.6535986e+02,6.1699829e+00,-6.5389984e+01
2023533,2.7219043e+02,7.9299927e+00,-6.2929993e+01
2023534,2.6147998e+02,1.4000000e+01,-8.1450012e+01
2023535,2.7694043e+02,1.9849976e+01,-9.0600006e+01
2023536,2.7506006e+02,1.0540009e+01,-8.7660004e+01
2023537,3.7058008e+02,-3.5029999e+01,-1.0537001e+02
2023538,3.7622974e+02,-3.7709991e+01,-9.7449982e+01
2023539,3.9073022e+02,-3.3039978e+01,-8.5389984e+01
2023540,3.9906982e+02,-2.9069977e+01,-8.1040009e+01
2023541,4.0456982e+02,-2.6500000e+01,-7.6589996e+01
2023542,4.0911987e+02,-2.6510010e+01,-6.9630005e+01
2023543,4.1324023e+02,-2.5920013e+01,-6.5970001e+01
2023544,4.1666992e+02,-2.6399994e+01,-5.9079987e+01
2023545,4.2289990e+02,-2.4979980e+01,-5.2670013e+01
2023546,4.2776978e+02,-2.6300018e+01,-4.4700012e+01
2023547,3.6086987e+02,-3.8660004e+01,-1.0721001e+02
2023548,3.7826001e+02,-3.5250000e+01,-9.3129974e+01
2023549,4.0046997e+02,-3.3360016e+01,-8.3820007e+01
2023550,4.0739990e+02,-2.8319977e+01,-7.5299988e+01
2023551,4.1112012e+02,-2.6739990e+01,-7.0130005e+01
2023552,4.1634009e+02,-2.7449982e+01,-6.3910004e+01
2023553,4.1651978e+02,-2.6829987e+01,-6.0140015e+01
2023554,4.2037988e+02,-2.6089996e+01,-5.6410004e+01
2023555,4.2315991e+02,-2.6119995e+01,-5.0489990e+01
2023556,4.2872998e+02,-2.5760010e+01,-4.3889984e+01
2023557,3.5615015e+02,-3.8929993e+01,-1.0446999e+02
2023558,3.7358008e+02,-3.7600006e+01,-9.4440002e+01
2023559,3.9565967e+02,-3.2600006e+01,-8.2120026e+01
2023560,4.1384985e+02,-2.9609985e+01,-7.0800018e+01
2023561,4.1753003e+02,-2.8130005e+01,-6.5779999e+01
2023562,4.1748975e+02,-2.7829987e+01,-6.0739990e+01
2023563,4.2025000e+02,-2.6979980e+01,-5.8709991e+01
2023564,4.2136011e+02,-2.6529999e+01,-5.4410004e+01
2023565,4.2547021e+02,-2.6209991e+01,-4.9769989e+01
2023566,4.2917017e+02,-2.5929993e+01,-4.3440002e+01
2023567,3.5076978e+02,-4.0229980e+01,-1.0829999e+02
2023568,3.7191992e+02,-3.7059998e+01,-9.5319977e+01
2023569,3.9259985e+02,-3.4279999e+01,-8.6020020e+01
2023570,4.0896021e+02,-2.9569977e+01,-7.6269989e+01
2023571,4.1721997e+02,-2.9359985e+01,-6.4870026e+01
2023572,4.1963013e+02,-2.8029999e+01,-6.2420013e+01
2023573,4.1986987e+02,-2.6970001e+01,-5.8489990e+01
2023574,4.2225000e+02,-2.6790009e+01,-5.5790009e+01
2023575,4.2586011e+02,-2.6160004e+01,-4.9800018e+01
2023576,4.2965015e+02,-2.6059998e+01,-4.4980011e+01
2023577,3.7446997e+02,-3.6690002e+01,-1.0769002e+02
2023578,3.8140991e+02,-3.9480011e+01,-9.8690002e+01
2023579,3.8978027e+02,-3.7429993e+01,-9.0750000e+01
2023580,3.9761011e+02,-3.3490021e+01,-8.4879974e+01
2023581,4.0447021e+02,-3.0010010e+01,-7.9559998e+01
2023582,4.0933984e+02,-3.1450012e+01,-7.4019989e+01
2023583,4.1441992e+02,-2.8270020e+01,-6.6940002e+01
2023584,4.2088013e+02,-2.6279999e+01,-6.0690002e+01
2023585,4.2612988e+02,-2.5720001e+01,-5.2989990e+01
2023586,4.3276978e+02,-2.5910004e+01,-4.6169983e+01
2023587,3.9679980e+02,-4.7940002e+01,-1.1369000e+02
2023588,4.0229004e+02,-4.7729980e+01,-1.0650998e+02
2023589,4.0825977e+02,-4.4890015e+01,-1.0033002e+02
2023590,4.1446997e+02,-4.2840027e+01,-9.3940002e+01
2023591,4.2029004e+02,-3.7339996e+01,-8.8250000e+01
2023592,4.2738013e+02,-3.1619995e+01,-8.4940002e+01
2023593,4.3210010e+02,-2.7579987e+01,-7.8619995e+01
2023594,4.3807983e+02,-2.5100006e+01,-7.4219971e+01
2023595,4.4322998e+02,-2.1220001e+01,-6.8920013e+01
2023596,4.4952026e+02,-2.0449982e+01,-6.3839996e+01
2023597,4.4106030e+02,-2.2910004e+01,-5.3639984e+01
2023598,4.3563989e+02,-2.3919983e+01,-6.0879974e+01
2023599,4.2935986e+02,-2.6459991e+01,-6.6550018e+01
2023600,4.2396021e+02,-2.9720001e+01,-7.2899994e+01
2023601,4.1752002e+02,-3.1660004e+01,-7.7930023e+01
2023602,4.1139990e+02,-3.8410004e+01,-8.3940002e+01
2023603,4.0389014e+02,-4.3779999e+01,-8.8730011e+01
2023604,3.9791016e+02,-4.5529999e+01,-9.5950012e+01
2023605,3.9205005e+02,-4.5500000e+01,-1.0370999e+02
2023606,3.8604980e+02,-4.1959991e+01,-1.1050000e+02
2023607,4.3208984e+02,-2.5670013e+01,-3.8179993e+01
2023608,4.3686987e+02,-2.5500000e+01,-3.1289978e+01
2023609,4.4138013e+02,-2.5050018e+01,-2.4169983e+01
2023610,4.4707983e+02,-2.4229980e+01,-1.6450012e+01
2023611,4.5341016e+02,-2.2739990e+01,-7.2200012e+00
2023612,4.6446021e+02,-2.0399994e+01,5.5599976e+00
2023613,4.7476001e+02,-1.9070007e+01,1.6589996e+01
2023614,4.3681030e+02,-2.7309998e+01,-4.0630005e+01
2023615,4.4206006e+02,-2.7360016e+01,-3.4220001e+01
2023616,4.4842017e+02,-2.6209991e+01,-2.7830017e+01
2023617,4.5392969e+02,-2.6239990e+01,-2.0809998e+01
2023618,4.5918994e+02,-2.7179993e+01,-1.3980011e+01
2023619,4.6505005e+02,-2.7190002e+01,-5.7600098e+00
2023620,4.7263989e+02,-2.6899994e+01,2.5200195e+00
2023621,4.5601001e+02,-2.3269989e+01,-5.7369995e+01
2023622,4.6227979e+02,-2.7240021e+01,-5.0739990e+01
2023623,4.7083984e+02,-2.6529999e+01,-4.4880005e+01
2023624,4.7783008e+02,-3.0179993e+01,-3.7529999e+01
2023625,4.8489014e+02,-3.4959991e+01,-3.0180023e+01
2023626,4.9153003e+02,-3.9910004e+01,-2.2399994e+01
2023627,4.9684985e+02,-4.4369995e+01,-1.5270020e+01
2023628,4.4692993e+02,-2.6449982e+01,-4.8359985e+01
2023629,4.5303003e+02,-3.0940002e+01,-4.3309998e+01
2023630,4.5861011e+02,-3.0730011e+01,-3.6699982e+01
2023631,4.6530005e+02,-2.9769989e+01,-2.9760010e+01
2023632,4.7213013e+02,-3.5690002e+01,-2.3409973e+01
2023633,4.8013013e+02,-4.2770020e+01,-1.8169983e+01
2023634,4.8775000e+02,-4.8730011e+01,-1.2450012e+01
2023635,2.4162988e+02,5.3510010e+01,-3.1220001e+01
2023636,2.6258008e+02,4.7450012e+01,-4.0630005e+01
2023637,2.8079980e+02,4.3779999e+01,-5.5790009e+01
2023638,2.9427002e+02,3.5649994e+01,-7.0500000e+01
2023639,3.0258008e+02,2.8519989e+01,-7.9790009e+01
2023640,3.1200977e+02,1.7559998e+01,-9.0500000e+01
2023641,3.2224023e+02,1.0779999e+01,-9.9959991e+01
2023642,2.4077002e+02,5.3920013e+01,-2.7979980e+01
2023643,2.5377002e+02,4.8770020e+01,-4.3380005e+01
2023644,2.7220020e+02,4.1059998e+01,-5.9049988e+01
2023645,2.8410986e+02,3.5429993e+01,-7.2029999e+01
2023646,2.9066016e+02,2.4279999e+01,-8.0359985e+01
2023647,2.9845996e+02,1.5750000e+01,-8.9190002e+01
2023648,3.0435010e+02,2.6000061e+00,-9.3429993e+01
2023649,2.4129980e+02,5.4119995e+01,-3.4670013e+01
2023650,2.5160010e+02,4.6250000e+01,-4.8830017e+01
2023651,2.6310010e+02,4.0919983e+01,-6.2669983e+01
2023652,2.7195996e+02,3.1089996e+01,-7.3209991e+01
2023653,2.7929004e+02,2.1570007e+01,-8.0410004e+01
2023654,2.8406982e+02,9.0900269e+00,-8.5419983e+01
2023655,2.9053027e+02,-4.4200134e+00,-8.4740021e+01
2023656,2.4031982e+02,5.1589996e+01,-4.2169983e+01
2023657,2.4701025e+02,4.6050018e+01,-5.3500000e+01
2023658,2.5414990e+02,3.7449982e+01,-6.5500000e+01
2023659,2.6071973e+02,2.8860016e+01,-7.4820007e+01
2023660,2.6521973e+02,1.5089996e+01,-7.7740021e+01
2023661,2.7143018e+02,3.5699768e+00,-8.0759979e+01
2023662,2.7602002e+02,-8.8899841e+00,-8.2899994e+01
2023663,2.4215967e+02,5.3589996e+01,-3.1220001e+01
2023664,2.6149023e+02,4.1109985e+01,-4.6699982e+01
2023665,2.8514014e+02,3.7170013e+01,-6.2480011e+01
2023666,2.9384033e+02,3.0359985e+01,-7.2610016e+01
2023667,2.9943994e+02,2.6339996e+01,-8.2179993e+01
2023668,3.0931982e+02,1.5420013e+01,-9.2959991e+01
2023669,3.1662012e+02,8.4199829e+00,-1.0395001e+02
2023670,2.4983984e+02,3.8699982e+01,-5.4630005e+01
2023671,2.2575977e+02,5.4089996e+01,-4.8620026e+01
2023672,3.4791992e+02,-3.2700195e+00,-1.1293001e+02
2023673,3.5464014e+02,-1.5220001e+01,-1.1900999e+02
2023674,3.6110986e+02,-2.2440002e+01,-1.1570000e+02
2023675,3.6475000e+02,-3.0209991e+01,-1.1235999e+02
2023676,3.5525000e+02,-3.3600006e+01,-1.1562001e+02
2023677,3.4925000e+02,-2.8079987e+01,-1.2033000e+02
2023678,3.4329004e+02,-1.8899994e+01,-1.1406001e+02
2023679,3.3131982e+02,-1.6139984e+01,-1.0364999e+02
2023680,3.4381982e+02,-3.9329987e+01,-1.1959999e+02
2023681,3.4071973e+02,-3.1649994e+01,-1.2280000e+02
2023682,3.3287012e+02,-2.4420013e+01,-1.1542998e+02
2023683,3.2147021e+02,-2.1980011e+01,-9.8449997e+01
2023684,3.1045020e+02,-2.8830017e+01,-1.0068001e+02
2023685,3.2399023e+02,-2.9240021e+01,-1.1231000e+02
2023686,3.3054980e+02,-3.5710022e+01,-1.2437999e+02
2023687,3.3839014e+02,-4.0380005e+01,-1.1832999e+02
2023688,3.4664990e+02,-7.3599854e+00,-1.1428999e+02
2023689,3.6101025e+02,-1.7220001e+01,-1.2080998e+02
2023690,3.6403027e+02,-2.5130005e+01,-1.1782001e+02
2023691,3.7048975e+02,-3.0279999e+01,-1.1213000e+02
2023692,3.4593018e+02,-2.0570007e+01,-1.1834000e+02
2023693,3.7569971e+02,-2.8600006e+01,-1.2331000e+02
2023694,3.8716992e+02,-4.2160004e+01,-1.2675998e+02
2023695,3.9295020e+02,-4.5660004e+01,-1.2112003e+02
2023696,3.8118018e+02,-3.8739990e+01,-1.1728000e+02
2023697,3.7729004e+02,-3.2580017e+01,-1.2292999e+02
2023698,3.6816016e+02,-2.5060028e+01,-1.2263998e+02
2023699,3.4399023e+02,-1.5330017e+01,-1.1645999e+02
2023700,2.8523975e+02,1.6049988e+01,-8.8779999e+01
2023701,2.8046973e+02,1.0180023e+01,-8.1970001e+01
2023702,2.7252002e+02,1.4719971e+01,-6.5559998e+01
2023703,2.7622021e+02,-7.0007324e-02,-9.1140015e+01
2023704,2.7691992e+02,2.2600098e+00,-8.3000000e+01
2023705,2.6712988e+02,3.8599854e+00,-7.7609985e+01
2023706,2.8456006e+02,1.7730011e+01,-8.8220001e+01
2023707,2.7918994e+02,1.0460022e+01,-9.3679993e+01
2023708,2.8752979e+02,-2.6309998e+01,-8.2789978e+01
2023709,3.1004004e+02,-2.4990021e+01,-9.1369995e+01
2023710,2.9027002e+02,-2.0949982e+01,-7.9419983e+01
2023711,2.9037988e+02,-1.3010010e+01,-7.8880005e+01
2023712,2.9920996e+02,-5.8699951e+00,-8.8519989e+01
