NodeNumber,xDisp,yDisp,zDisp
2023483,4.4521021e+02,-7.2990005e+01,-1.0063000e+02
2023484,4.4512988e+02,-7.5899994e+01,-9.7220001e+01
2023485,4.4644019e+02,-7.4129990e+01,-9.4690002e+01
2023486,4.4738989e+02,-7.0910004e+01,-9.1910004e+01
2023487,4.5043018e+02,-6.6380005e+01,-8.8039978e+01
2023488,4.5438989e+02,-6.2520020e+01,-8.5519989e+01
2023489,4.5911987e+02,-5.7010010e+01,-8.0259979e+01
2023490,4.6497021e+02,-5.2829987e+01,-7.6759979e+01
2023491,4.6956030e+02,-4.7929993e+01,-7.1740021e+01
2023492,4.7469995e+02,-4.3670013e+01,-6.7929962e+01
2023493,4.3945996e+02,-7.6849991e+01,-9.9550018e+01
2023494,4.4458008e+02,-7.1900024e+01,-9.5279999e+01
2023495,4.4736987e+02,-6.8980011e+01,-9.1739990e+01
2023496,4.5136011e+02,-6.3869995e+01,-8.7260010e+01
2023497,4.5610986e+02,-5.8160004e+01,-8.3570007e+01
2023498,4.6115015e+02,-5.2380005e+01,-7.8220001e+01
2023499,4.6609009e+02,-4.8350006e+01,-7.5679993e+01
2023500,4.6987012e+02,-4.3279999e+01,-7.0850006e+01
2023501,4.7381982e+02,-3.9700012e+01,-6.8160004e+01
2023502,4.7765991e+02,-3.5190002e+01,-6.3760010e+01
2023503,4.4457983e+02,-6.7290009e+01,-9.4509979e+01
2023504,4.4846021e+02,-6.3880005e+01,-8.9720001e+01
2023505,4.5319995e+02,-5.8940002e+01,-8.5759979e+01
2023506,4.5649976e+02,-5.6290009e+01,-8.2270020e+01
2023507,4.6083008e+02,-5.1000000e+01,-7.7619995e+01
2023508,4.6620996e+02,-4.3930023e+01,-7.7000000e+01
2023509,4.6846997e+02,-4.1080017e+01,-7.0850006e+01
2023510,4.7179004e+02,-3.7609985e+01,-6.8970001e+01
2023511,4.7450977e+02,-3.3190002e+01,-6.4770020e+01
2023512,4.7640015e+02,-3.1279999e+01,-6.2169983e+01
2023513,3.5258008e+02,-6.0860016e+01,-1.0516000e+02
2023514,3.9027979e+02,-5.0980011e+01,-1.0653000e+02
2023515,4.2121973e+02,-5.5519989e+01,-1.0518002e+02
2023516,4.3689014e+02,-6.5059998e+01,-1.0259000e+02
2023517,3.5202002e+02,-5.8450012e+01,-1.0536002e+02
2023518,3.9018994e+02,-5.5860016e+01,-1.0601999e+02
2023519,4.2858008e+02,-5.6109985e+01,-1.0364999e+02
2023520,4.4247998e+02,-7.5070007e+01,-1.0370001e+02
2023521,3.5395996e+02,-4.9710022e+01,-1.0454999e+02
2023522,3.9523975e+02,-4.8569977e+01,-1.0256000e+02
2023523,4.3126025e+02,-5.8529999e+01,-1.0603998e+02
2023524,4.3672998e+02,-7.2869995e+01,-1.0166998e+02
2023525,2.6906982e+02,-3.6400146e+00,-4.2179993e+01
2023526,2.7885010e+02,-4.8500061e+00,-5.1920013e+01
