NodeNumber,xDisp,yDisp,zDisp
2023483,4.1017017e+02,-5.5300018e+01,-8.2669983e+01
2023484,4.1037012e+02,-5.4799988e+01,-7.8440002e+01
2023485,4.1600024e+02,-4.8690002e+01,-7.3730011e+01
2023486,4.1969995e+02,-4.4309998e+01,-7.1299988e+01
2023487,4.2375000e+02,-3.8139984e+01,-6.6969971e+01
2023488,4.2844995e+02,-3.4240021e+01,-6.4299988e+01
2023489,4.3384985e+02,-2.7839996e+01,-5.9369965e+01
2023490,4.3983008e+02,-2.3659973e+01,-5.5649994e+01
2023491,4.4455005e+02,-1.8579987e+01,-5.1130005e+01
2023492,4.4921997e+02,-1.4709991e+01,-4.7209961e+01
2023493,4.0249023e+02,-5.6739990e+01,-8.0559998e+01
2023494,4.1168994e+02,-4.9059998e+01,-7.5410004e+01
2023495,4.1863013e+02,-4.2670013e+01,-7.1269989e+01
2023496,4.2440991e+02,-3.6119995e+01,-6.6369995e+01
2023497,4.2900977e+02,-3.1290009e+01,-6.3279999e+01
2023498,4.3373022e+02,-2.4589996e+01,-5.8600006e+01
2023499,4.3909009e+02,-2.0600006e+01,-5.5579987e+01
2023500,4.4316016e+02,-1.4949982e+01,-5.1130005e+01
2023501,4.4719971e+02,-1.1420013e+01,-4.7880005e+01
2023502,4.4992017e+02,-7.6699829e+00,-4.4190002e+01
2023503,4.1098022e+02,-4.7880005e+01,-7.5949982e+01
2023504,4.1742017e+02,-4.2070007e+01,-7.1920013e+01
2023505,4.2551001e+02,-3.4760010e+01,-6.7049988e+01
2023506,4.3009985e+02,-2.9340027e+01,-6.2260010e+01
2023507,4.3300977e+02,-2.3740021e+01,-5.8070007e+01
2023508,4.3762988e+02,-1.8220001e+01,-5.6649994e+01
2023509,4.3959009e+02,-1.3880005e+01,-5.1809998e+01
2023510,4.4223975e+02,-1.1899994e+01,-4.9419983e+01
2023511,4.4400000e+02,-8.9700012e+00,-4.5790009e+01
2023512,4.4580005e+02,-9.2300110e+00,-4.2720001e+01
2023513,3.2233008e+02,-4.0350006e+01,-8.5910004e+01
2023514,3.6013965e+02,-3.6730011e+01,-8.9010010e+01
2023515,3.8981006e+02,-4.3019989e+01,-8.9200012e+01
2023516,4.0336035e+02,-5.1610016e+01,-8.6070007e+01
2023517,3.2058008e+02,-3.8709991e+01,-8.6020020e+01
2023518,3.5670020e+02,-4.0730011e+01,-8.8500000e+01
2023519,3.9418994e+02,-4.4169983e+01,-8.8430023e+01
2023520,4.0504980e+02,-6.1950012e+01,-8.6700012e+01
2023521,3.1996973e+02,-3.3470001e+01,-8.6309998e+01
2023522,3.5944971e+02,-3.7079987e+01,-8.7459991e+01
2023523,3.9440039e+02,-4.7000000e+01,-8.9609985e+01
2023524,3.9820996e+02,-5.7419983e+01,-8.4029999e+01
2023525,2.6577979e+02,2.9540009e+01,-5.3339996e+01
2023526,2.6129004e+02,3.3980011e+01,-5.4630005e+01
2023527,2.5829980e+02,3.5220001e+01,-5.2339996e+01
2023528,2.4641992e+02,4.9839996e+01,-5.3649994e+01
