NodeNumber,xDisp,yDisp,zDisp
2023483,4.3994995e+02,-7.2290009e+01,-1.1637000e+02
2023484,4.4241992e+02,-7.1519989e+01,-1.1094000e+02
2023485,4.4623022e+02,-6.8579987e+01,-1.0681000e+02
2023486,4.4982007e+02,-6.5790009e+01,-1.0253000e+02
2023487,4.5379004e+02,-6.1009979e+01,-9.7899963e+01
2023488,4.5909009e+02,-5.7520020e+01,-9.3979980e+01
2023489,4.6394995e+02,-5.2500000e+01,-8.8779968e+01
2023490,4.6945996e+02,-4.9329987e+01,-8.4220001e+01
2023491,4.7390991e+02,-4.5100006e+01,-7.8960022e+01
2023492,4.7857007e+02,-4.2209991e+01,-7.4159973e+01
2023493,4.3225000e+02,-7.4529999e+01,-1.1341000e+02
2023494,4.3947021e+02,-6.8930023e+01,-1.0852002e+02
2023495,4.4401978e+02,-6.4830017e+01,-1.0351001e+02
2023496,4.4904028e+02,-5.9619995e+01,-9.8500000e+01
2023497,4.5512012e+02,-5.4890015e+01,-9.4139984e+01
2023498,4.6071997e+02,-4.8750000e+01,-8.8630005e+01
2023499,4.6603003e+02,-4.5360016e+01,-8.4660004e+01
2023500,4.7005029e+02,-4.0919983e+01,-7.9459991e+01
2023501,4.7433984e+02,-3.8320007e+01,-7.5339996e+01
2023502,4.7861987e+02,-3.4279999e+01,-7.0320007e+01
2023503,4.3507007e+02,-6.6130005e+01,-1.0910999e+02
2023504,4.3973022e+02,-6.2220001e+01,-1.0377002e+02
2023505,4.4567993e+02,-5.7329987e+01,-9.9419983e+01
2023506,4.5080005e+02,-5.3430023e+01,-9.4640015e+01
2023507,4.5550000e+02,-4.7980011e+01,-8.9389984e+01
2023508,4.6051025e+02,-4.3660004e+01,-8.6299988e+01
2023509,4.6407983e+02,-3.9559998e+01,-8.0380005e+01
2023510,4.6814990e+02,-3.7040009e+01,-7.6889984e+01
2023511,4.7175977e+02,-3.3099976e+01,-7.1940002e+01
2023512,4.7473999e+02,-3.1940002e+01,-6.7820007e+01
2023513,3.4675977e+02,-5.9680023e+01,-1.1922000e+02
2023514,3.8520996e+02,-5.1420013e+01,-1.2473001e+02
2023515,4.1562988e+02,-5.6220001e+01,-1.2484000e+02
2023516,4.3206006e+02,-6.4940002e+01,-1.2144000e+02
2023517,3.4298975e+02,-5.8750000e+01,-1.1881000e+02
2023518,3.8100000e+02,-5.7500000e+01,-1.2315997e+02
