NodeNumber,xDisp,yDisp,zDisp
2023483,4.2838989e+02,-6.5080017e+01,-8.9699982e+01
2023484,4.2800977e+02,-6.5029999e+01,-8.6309998e+01
2023485,4.3103979e+02,-5.8720001e+01,-8.3500000e+01
2023486,4.3389966e+02,-5.4570007e+01,-8.0779999e+01
2023487,4.3654004e+02,-4.8500000e+01,-7.7909973e+01
2023488,4.4226001e+02,-4.3290009e+01,-7.5299988e+01
2023489,4.4824976e+02,-3.5010010e+01,-7.1339966e+01
2023490,4.5760986e+02,-2.8829987e+01,-6.8109985e+01
2023491,4.6359985e+02,-2.1660004e+01,-6.4330017e+01
2023492,4.6855981e+02,-1.7299988e+01,-6.1369965e+01
2023493,4.2650977e+02,-6.2139984e+01,-8.7360016e+01
2023494,4.3366016e+02,-5.5830017e+01,-8.2150024e+01
2023495,4.3559985e+02,-5.3140015e+01,-7.9500000e+01
2023496,4.3571021e+02,-4.9630005e+01,-7.8790009e+01
2023497,4.3847998e+02,-4.5140015e+01,-7.6440002e+01
2023498,4.4628979e+02,-3.5649994e+01,-7.1910004e+01
2023499,4.5630981e+02,-2.9270020e+01,-6.8709991e+01
2023500,4.6151025e+02,-2.1440002e+01,-6.5070007e+01
2023501,4.6656006e+02,-1.6540009e+01,-6.2479980e+01
2023502,4.6819019e+02,-1.2329987e+01,-5.9809998e+01
2023503,4.3421997e+02,-5.1750000e+01,-8.1019989e+01
2023504,4.3721021e+02,-4.8440002e+01,-7.7619995e+01
2023505,4.4292993e+02,-4.2679993e+01,-7.3489990e+01
2023506,4.4424976e+02,-4.1330017e+01,-7.1279999e+01
2023507,4.4677002e+02,-3.6480011e+01,-7.0579987e+01
2023508,4.5814014e+02,-2.8309998e+01,-7.0019989e+01
2023509,4.5942993e+02,-2.2190002e+01,-6.5769989e+01
2023510,4.6191992e+02,-1.9329987e+01,-6.4139984e+01
2023511,4.6283008e+02,-1.5799988e+01,-6.1260010e+01
2023512,4.6461011e+02,-1.7000000e+01,-5.8540009e+01
2023513,3.4929980e+02,-4.5800018e+01,-9.4700012e+01
2023514,3.8710986e+02,-4.2140015e+01,-9.3550018e+01
2023515,4.1191992e+02,-5.1239990e+01,-9.2170013e+01
2023516,4.2678027e+02,-6.3730011e+01,-9.0549988e+01
2023517,3.5162988e+02,-4.2220001e+01,-9.3900024e+01
2023518,3.8631006e+02,-4.5339996e+01,-9.4329987e+01
2023519,4.2254980e+02,-5.1119995e+01,-9.0089996e+01
2023520,4.2639990e+02,-6.7550018e+01,-9.2230011e+01
2023521,3.5283984e+02,-3.8080017e+01,-9.4720001e+01
2023522,3.9333984e+02,-4.0339996e+01,-9.1510010e+01
2023523,4.2273047e+02,-5.4029999e+01,-9.3829987e+01
2023524,4.2594971e+02,-5.8829987e+01,-8.7869995e+01
2023525,2.8031006e+02,2.9970001e+01,-5.2179993e+01
2023526,2.8550000e+02,3.9260010e+01,-5.6020020e+01
2023527,2.8525000e+02,4.9359985e+01,-4.2660004e+01
2023528,2.6113037e+02,4.6699982e+01,-5.1279999e+01
2023529,2.5286963e+02,5.3239990e+01,-4.2419983e+01
2023530,2.6848975e+02,6.3539978e+01,-3.8410004e+01
2023531,3.0096973e+02,2.3789978e+01,-6.5669983e+01
2023532,3.0008008e+02,1.7799988e+01,-5.8119995e+01
2023533,2.9985010e+02,1.3730011e+01,-6.6009979e+01
2023534,2.9798975e+02,4.0699768e+00,-6.2540009e+01
2023535,3.0713037e+02,-8.1200256e+00,-8.1190002e+01
2023536,3.0543018e+02,2.6600037e+00,-6.7339996e+01
2023537,3.8860986e+02,-4.9209991e+01,-7.0770020e+01
2023538,4.0313989e+02,-4.5429993e+01,-6.0949982e+01
2023539,4.2661987e+02,-3.7549988e+01,-5.0449982e+01
2023540,4.3091992e+02,-3.2849976e+01,-5.0720001e+01
2023541,4.3231006e+02,-2.8719971e+01,-5.5040009e+01
2023542,4.3238989e+02,-2.6619995e+01,-5.5170013e+01
2023543,4.3335010e+02,-2.6490021e+01,-5.4539978e+01
2023544,4.3458984e+02,-2.8549988e+01,-4.8709991e+01
2023545,4.3922021e+02,-2.7470001e+01,-4.2899994e+01
2023546,4.4257983e+02,-2.8309998e+01,-3.7850006e+01
2023547,3.7971997e+02,-5.2709991e+01,-7.3929993e+01
2023548,4.0284009e+02,-4.4570007e+01,-6.1779968e+01
2023549,4.2990015e+02,-3.7750000e+01,-5.6470001e+01
2023550,4.3550977e+02,-3.0039978e+01,-5.0359985e+01
