NodeNumber,xDisp,yDisp,zDisp
2023483,4.1446021e+02,-7.7420013e+01,-1.0000000e+02
2023484,4.1700000e+02,-7.3259995e+01,-9.5489990e+01
2023485,4.2032983e+02,-6.9690002e+01,-9.2100006e+01
2023486,4.2428003e+02,-6.5500000e+01,-8.8970001e+01
2023487,4.2660986e+02,-6.0769989e+01,-8.5209961e+01
2023488,4.3180005e+02,-5.6600006e+01,-8.2069977e+01
2023489,4.3551978e+02,-5.1250000e+01,-7.7819977e+01
2023490,4.4183984e+02,-4.6889984e+01,-7.3739990e+01
2023491,4.4598999e+02,-4.2160004e+01,-6.9619995e+01
2023492,4.5030981e+02,-3.8709991e+01,-6.5609985e+01
2023493,4.1033008e+02,-7.4269989e+01,-9.7600006e+01
2023494,4.1785010e+02,-6.8930023e+01,-9.3059998e+01
2023495,4.2315991e+02,-6.2540009e+01,-8.8630005e+01
2023496,4.2588989e+02,-5.8890015e+01,-8.5089996e+01
2023497,4.3104004e+02,-5.4029999e+01,-8.1649994e+01
2023498,4.3415015e+02,-4.8479980e+01,-7.7480011e+01
2023499,4.4101001e+02,-4.3589996e+01,-7.3759979e+01
2023500,4.4476025e+02,-3.8389984e+01,-6.9570007e+01
2023501,4.4852979e+02,-3.5100006e+01,-6.6199982e+01
2023502,4.5169019e+02,-3.1019989e+01,-6.2529999e+01
2023503,4.1673999e+02,-6.6679993e+01,-9.3039978e+01
2023504,4.2088013e+02,-6.0649994e+01,-8.8820007e+01
2023505,4.2651001e+02,-5.6089996e+01,-8.4949982e+01
2023506,4.3119995e+02,-5.0590027e+01,-8.0150024e+01
2023507,4.3089014e+02,-4.8800018e+01,-7.7119995e+01
2023508,4.3993994e+02,-4.0620026e+01,-7.5459991e+01
2023509,4.4184009e+02,-3.6850006e+01,-7.0100006e+01
2023510,4.4487988e+02,-3.4239990e+01,-6.7479980e+01
2023511,4.4693994e+02,-3.0839996e+01,-6.4020020e+01
2023512,4.4867993e+02,-3.0059998e+01,-6.1029999e+01
2023513,3.3087012e+02,-6.1100006e+01,-1.0366000e+02
2023514,3.6998975e+02,-5.7160004e+01,-1.0564001e+02
2023515,3.9727979e+02,-6.4059998e+01,-1.0596002e+02
2023516,4.1113037e+02,-7.2070007e+01,-1.0325000e+02
2023517,3.3092969e+02,-5.9079987e+01,-1.0316000e+02
2023518,3.6595020e+02,-6.0839996e+01,-1.0572998e+02
2023519,4.0485986e+02,-6.4399994e+01,-1.0486002e+02
2023520,4.1006006e+02,-8.1589996e+01,-1.0431000e+02
2023521,3.3062988e+02,-5.1809998e+01,-1.0297000e+02
2023522,3.7114990e+02,-5.5549988e+01,-1.0376001e+02
2023523,4.0301025e+02,-6.7440002e+01,-1.0713998e+02
2023524,4.0720996e+02,-7.3630005e+01,-1.0063998e+02
2023525,2.7448975e+02,-3.6900024e+00,-6.0239990e+01
2023526,2.6645020e+02,5.6099854e+00,-5.9320007e+01
2023527,2.4779004e+02,1.3979980e+01,-4.7679993e+01
2023528,2.4985010e+02,1.8869995e+01,-5.6389984e+01
2023529,2.5331006e+02,1.8980011e+01,-5.5839996e+01
2023530,2.4668018e+02,3.0129974e+01,-4.3580017e+01
2023531,2.7634961e+02,-1.1300018e+01,-5.8730011e+01
2023532,2.7381006e+02,-1.2160004e+01,-5.3119995e+01
2023533,2.7890039e+02,-1.0329987e+01,-5.4149994e+01
2023534,2.7220996e+02,-2.0599976e+00,-7.0880005e+01
2023535,2.8133008e+02,1.8699951e+00,-7.8419983e+01
2023536,2.7884033e+02,-9.5700073e+00,-7.4699982e+01
2023537,3.6200977e+02,-6.0380005e+01,-7.9210022e+01
2023538,3.7571997e+02,-5.8359985e+01,-6.8399994e+01
2023539,4.0080005e+02,-5.1349976e+01,-5.8299988e+01
2023540,4.0662988e+02,-4.6489990e+01,-5.6600006e+01
2023541,4.0870996e+02,-4.1629974e+01,-5.9089996e+01
2023542,4.0980005e+02,-4.0550018e+01,-5.7040009e+01
2023543,4.1137012e+02,-4.0180023e+01,-5.5059998e+01
2023544,4.1354980e+02,-4.2239990e+01,-4.8529999e+01
2023545,4.1856006e+02,-4.1189972e+01,-4.2529999e+01
2023546,4.2288013e+02,-4.1730011e+01,-3.6299988e+01
2023547,3.5043970e+02,-6.4239990e+01,-7.9750000e+01
2023548,3.7584985e+02,-5.7230011e+01,-6.7869995e+01
2023549,4.0411987e+02,-5.1149994e+01,-6.2960022e+01
2023550,4.1218994e+02,-4.3419983e+01,-5.4889984e+01
2023551,4.1414014e+02,-4.2019989e+01,-5.1820007e+01
2023552,4.1717017e+02,-4.3350006e+01,-4.7299988e+01
2023553,4.1665015e+02,-4.3419983e+01,-4.5420013e+01
2023554,4.1752002e+02,-4.1850006e+01,-4.5180023e+01
2023555,4.1940991e+02,-4.1880005e+01,-4.1089996e+01
2023556,4.2308984e+02,-4.1190002e+01,-3.5899994e+01
2023557,3.4524976e+02,-6.5220001e+01,-7.6959991e+01
2023558,3.6860986e+02,-6.0270020e+01,-6.8799988e+01
2023559,3.9640967e+02,-5.1100006e+01,-6.1750000e+01
2023560,4.1767993e+02,-4.4690002e+01,-4.9580017e+01
2023561,4.1963989e+02,-4.3380005e+01,-4.6559998e+01
2023562,4.1743994e+02,-4.4070007e+01,-4.5459991e+01
2023563,4.1885986e+02,-4.3059998e+01,-4.5119995e+01
2023564,4.1953979e+02,-4.2750000e+01,-4.2670013e+01
2023565,4.2175977e+02,-4.1820007e+01,-3.9609985e+01
2023566,4.2436987e+02,-4.1540009e+01,-3.5069977e+01
2023567,3.3976978e+02,-6.6049988e+01,-8.1949982e+01
2023568,3.6520996e+02,-6.0600006e+01,-7.2029999e+01
2023569,3.9084009e+02,-5.3339996e+01,-6.5680023e+01
2023570,4.0986987e+02,-4.6609985e+01,-5.9190002e+01
2023571,4.1723022e+02,-4.5199982e+01,-4.8440002e+01
2023572,4.1855005e+02,-4.4250000e+01,-4.8330017e+01
2023573,4.1786011e+02,-4.3230011e+01,-4.7000000e+01
2023574,4.1983984e+02,-4.2619995e+01,-4.4360016e+01
2023575,4.2255005e+02,-4.2010010e+01,-4.0059998e+01
2023576,4.2542993e+02,-4.1550018e+01,-3.5820007e+01
2023577,3.6823022e+02,-6.2269989e+01,-8.2600006e+01
2023578,3.7826978e+02,-6.1360016e+01,-7.1489990e+01
2023579,3.9685986e+02,-5.5720001e+01,-6.4770020e+01
2023580,4.0205981e+02,-5.0070007e+01,-6.2910004e+01
2023581,4.0587988e+02,-4.6290009e+01,-6.3300018e+01
2023582,4.0893018e+02,-4.3589996e+01,-6.1040009e+01
2023583,4.1231006e+02,-4.1790009e+01,-5.4820007e+01
2023584,4.1771021e+02,-4.1489990e+01,-4.9299988e+01
