NodeNumber,xDisp,yDisp,zDisp
2023483,4.4026001e+02,-6.9920013e+01,-1.0319998e+02
2023484,4.4315967e+02,-6.8539993e+01,-9.8669983e+01
2023485,4.4544995e+02,-6.6850006e+01,-9.5290009e+01
2023486,4.4857007e+02,-6.3959991e+01,-9.1639984e+01
2023487,4.5151025e+02,-6.0649994e+01,-8.7739960e+01
2023488,4.5588989e+02,-5.7310028e+01,-8.4149994e+01
2023489,4.5992993e+02,-5.3459991e+01,-7.9319977e+01
2023490,4.6462988e+02,-5.0489990e+01,-7.4979980e+01
2023491,4.6857007e+02,-4.6959991e+01,-6.9890015e+01
2023492,4.7286987e+02,-4.4100006e+01,-6.5209961e+01
2023493,4.3347998e+02,-7.2119995e+01,-1.0105002e+02
2023494,4.3976025e+02,-6.6630005e+01,-9.6309998e+01
2023495,4.4411987e+02,-6.2390015e+01,-9.2149994e+01
2023496,4.4842017e+02,-5.7890015e+01,-8.7639984e+01
2023497,4.5345996e+02,-5.3309998e+01,-8.3589996e+01
2023498,4.5776978e+02,-4.8829987e+01,-7.8630005e+01
2023499,4.6238013e+02,-4.5410004e+01,-7.4809998e+01
2023500,4.6587012e+02,-4.1919983e+01,-6.9890015e+01
2023501,4.6968018e+02,-3.9360016e+01,-6.6059998e+01
2023502,4.7361987e+02,-3.5910004e+01,-6.1170013e+01
2023503,4.3532007e+02,-6.5500000e+01,-9.7350006e+01
2023504,4.3971997e+02,-6.0820007e+01,-9.2830017e+01
2023505,4.4451978e+02,-5.6279999e+01,-8.8410004e+01
2023506,4.4942993e+02,-5.1830017e+01,-8.4180023e+01
2023507,4.5322021e+02,-4.7390015e+01,-7.9130005e+01
2023508,4.5764014e+02,-4.2869995e+01,-7.6259979e+01
2023509,4.6089966e+02,-3.9959991e+01,-7.0600006e+01
2023510,4.6454980e+02,-3.7169983e+01,-6.7399994e+01
2023511,4.6775000e+02,-3.4009979e+01,-6.2630005e+01
2023512,4.7038013e+02,-3.2709991e+01,-5.8869995e+01
2023513,3.4352979e+02,-5.6320007e+01,-1.0709000e+02
2023514,3.8091992e+02,-4.9450012e+01,-1.1069000e+02
2023515,4.1375977e+02,-5.2510010e+01,-1.1094000e+02
2023516,4.3232031e+02,-6.1230011e+01,-1.0795001e+02
2023517,3.4083984e+02,-5.2610016e+01,-1.0722000e+02
2023518,3.7895996e+02,-5.4250000e+01,-1.0987000e+02
2023519,4.1781006e+02,-5.3139984e+01,-1.1052002e+02
2023520,4.3385010e+02,-7.2480011e+01,-1.0814999e+02
2023521,3.4315967e+02,-4.4200012e+01,-1.0531998e+02
2023522,3.8189990e+02,-4.6319977e+01,-1.0742999e+02
2023523,4.1800000e+02,-5.7940002e+01,-1.1194000e+02
2023524,4.2629980e+02,-7.1449982e+01,-1.0594998e+02
2023525,2.7822998e+02,7.6799927e+00,-6.1279999e+01
2023526,2.7283008e+02,1.5320007e+01,-5.9470001e+01
2023527,2.5370996e+02,2.4139984e+01,-4.9980011e+01
2023528,2.5170996e+02,2.8829987e+01,-5.6759979e+01
2023529,2.5736963e+02,3.0320007e+01,-5.5549988e+01
2023530,2.5102002e+02,3.9750000e+01,-4.0830017e+01
2023531,2.8315967e+02,-2.2000122e+00,-5.9559998e+01
2023532,2.7937012e+02,-3.3200073e+00,-5.5929993e+01
2023533,2.8387012e+02,7.6998901e-01,-5.4069977e+01
2023534,2.7652002e+02,9.0399780e+00,-7.1690002e+01
2023535,2.8742041e+02,1.3839996e+01,-7.9500000e+01
2023536,2.8491016e+02,2.3699951e+00,-7.6169983e+01
2023537,3.7802979e+02,-5.1559998e+01,-8.6180023e+01
2023538,3.8882007e+02,-5.2609985e+01,-7.5339996e+01
2023539,4.0940015e+02,-4.6039978e+01,-6.4419983e+01
2023540,4.1597021e+02,-4.1949982e+01,-6.2119995e+01
2023541,4.2003027e+02,-3.8849976e+01,-5.9699982e+01
2023542,4.2300024e+02,-3.9450012e+01,-5.4520020e+01
2023543,4.2616992e+02,-3.9020020e+01,-5.1989990e+01
2023544,4.2860010e+02,-4.0359985e+01,-4.5529999e+01
2023545,4.3462012e+02,-3.9379974e+01,-3.9410004e+01
2023546,4.3848999e+02,-4.1220001e+01,-3.2130005e+01
2023547,3.6784985e+02,-5.5760010e+01,-8.5839996e+01
2023548,3.9068970e+02,-4.9610016e+01,-7.3229980e+01
2023549,4.1599976e+02,-4.5899994e+01,-6.5440002e+01
2023550,4.2229980e+02,-3.9880005e+01,-5.7279999e+01
2023551,4.2460010e+02,-3.8750000e+01,-5.3660004e+01
2023552,4.2907007e+02,-4.0139984e+01,-4.8130005e+01
2023553,4.2841968e+02,-4.0259979e+01,-4.5510010e+01
2023554,4.3158984e+02,-3.9869995e+01,-4.2610016e+01
2023555,4.3344019e+02,-4.0500000e+01,-3.7329987e+01
2023556,4.3827002e+02,-4.0609985e+01,-3.1500000e+01
2023557,3.6132007e+02,-5.6510010e+01,-8.2909973e+01
2023558,3.8381982e+02,-5.3070007e+01,-7.3899994e+01
2023559,4.0847998e+02,-4.5390015e+01,-6.3860016e+01
2023560,4.2753003e+02,-4.1019989e+01,-5.2270020e+01
2023561,4.2983032e+02,-3.9970001e+01,-4.8730011e+01
2023562,4.2893994e+02,-4.0489990e+01,-4.5089996e+01
2023563,4.3156006e+02,-4.0209991e+01,-4.3399994e+01
2023564,4.3182983e+02,-4.0459991e+01,-4.0110016e+01
2023565,4.3541016e+02,-4.0529999e+01,-3.6059998e+01
2023566,4.3855005e+02,-4.0769989e+01,-3.0109985e+01
2023567,3.5601001e+02,-5.7880005e+01,-8.7199982e+01
2023568,3.7910010e+02,-5.3109985e+01,-7.5799988e+01
2023569,4.0298999e+02,-4.7959991e+01,-6.8100006e+01
2023570,4.2061987e+02,-4.1589996e+01,-5.9619995e+01
2023571,4.2861011e+02,-4.1389984e+01,-4.8230011e+01
2023572,4.3063013e+02,-4.0549988e+01,-4.6070007e+01
2023573,4.3006030e+02,-4.0260010e+01,-4.3209991e+01
2023574,4.3237012e+02,-4.0559998e+01,-4.0929993e+01
2023575,4.3540991e+02,-4.0519989e+01,-3.5420013e+01
2023576,4.3861011e+02,-4.0869995e+01,-3.1299988e+01
2023577,3.8419019e+02,-5.3619995e+01,-8.8650024e+01
2023578,3.9249976e+02,-5.5130005e+01,-7.8839996e+01
2023579,4.0589990e+02,-5.1029999e+01,-7.1190002e+01
2023580,4.1367017e+02,-4.6110016e+01,-6.6759979e+01
2023581,4.1902002e+02,-4.3059998e+01,-6.3570007e+01
2023582,4.2285010e+02,-4.4279999e+01,-5.9470001e+01
2023583,4.2714990e+02,-4.1270020e+01,-5.2709991e+01
2023584,4.3319995e+02,-3.9920013e+01,-4.7079987e+01
2023585,4.3768994e+02,-4.0150024e+01,-3.9639984e+01
2023586,4.4369995e+02,-4.0320007e+01,-3.3410004e+01
2023587,4.0941992e+02,-6.1880005e+01,-9.6010010e+01
2023588,4.1464990e+02,-6.2500000e+01,-8.8619995e+01
2023589,4.2089990e+02,-5.9529999e+01,-8.2190002e+01
2023590,4.2684009e+02,-5.7400024e+01,-7.5910004e+01
2023591,4.3254004e+02,-5.0489990e+01,-7.1270020e+01
2023592,4.3967993e+02,-4.3879974e+01,-6.9250000e+01
2023593,4.4379004e+02,-4.0269989e+01,-6.3169983e+01
2023594,4.4907007e+02,-3.8050018e+01,-5.9049988e+01
2023595,4.5368018e+02,-3.4850006e+01,-5.3929993e+01
2023596,4.5921997e+02,-3.4109985e+01,-4.9389984e+01
2023597,4.5146997e+02,-3.7410004e+01,-4.0009979e+01
2023598,4.4663989e+02,-3.7629974e+01,-4.6959991e+01
2023599,4.4100977e+02,-3.9760010e+01,-5.2070007e+01
2023600,4.3638013e+02,-4.2000000e+01,-5.8250000e+01
2023601,4.3002979e+02,-4.4369995e+01,-6.2360016e+01
2023602,4.2385010e+02,-5.3250000e+01,-6.7069977e+01
2023603,4.1652002e+02,-5.9279999e+01,-7.0769989e+01
2023604,4.1056982e+02,-6.2420013e+01,-7.7510010e+01
2023605,4.0473999e+02,-6.4419983e+01,-8.5579987e+01
2023606,3.9725977e+02,-5.7679993e+01,-9.3130005e+01
2023607,4.4239014e+02,-4.0850006e+01,-2.6269989e+01
2023608,4.4653003e+02,-4.1220001e+01,-1.9769989e+01
2023609,4.5036987e+02,-4.1119995e+01,-1.3489990e+01
