NodeNumber,xDisp,yDisp,zDisp
2023483,4.2751978e+02,-6.8140015e+01,-7.1079987e+01
2023484,4.2964990e+02,-6.7970001e+01,-6.8119995e+01
2023485,4.3275024e+02,-6.2809998e+01,-6.5380005e+01
2023486,4.3336011e+02,-5.8359985e+01,-6.4600006e+01
2023487,4.3706006e+02,-5.1389984e+01,-6.2489960e+01
2023488,4.4117993e+02,-4.5210022e+01,-6.1379974e+01
2023489,4.4697974e+02,-3.8100006e+01,-5.7629974e+01
2023490,4.5410010e+02,-3.2049988e+01,-5.5449982e+01
2023491,4.5903003e+02,-2.5640015e+01,-5.2130005e+01
2023492,4.6403003e+02,-1.9950012e+01,-4.9719971e+01
2023493,4.2441992e+02,-7.5529999e+01,-7.3400024e+01
2023494,4.2647998e+02,-7.0040009e+01,-6.8610016e+01
2023495,4.3369019e+02,-6.0860016e+01,-6.4369995e+01
2023496,4.3936011e+02,-5.2820007e+01,-6.1419983e+01
2023497,4.4469971e+02,-4.4910004e+01,-5.9979980e+01
2023498,4.4955981e+02,-3.7609985e+01,-5.6600006e+01
2023499,4.5538989e+02,-3.1330017e+01,-5.5149994e+01
2023500,4.5885986e+02,-2.5059998e+01,-5.2179993e+01
2023501,4.6283984e+02,-2.0160004e+01,-5.0820007e+01
2023502,4.6450024e+02,-1.6239990e+01,-4.8459991e+01
2023503,4.2640991e+02,-6.3899994e+01,-6.8699982e+01
2023504,4.3644019e+02,-6.1359985e+01,-6.3589996e+01
2023505,4.4226978e+02,-5.5769989e+01,-6.1169983e+01
2023506,4.4815015e+02,-4.7260010e+01,-5.8270020e+01
2023507,4.5210010e+02,-3.9210022e+01,-5.6029999e+01
2023508,4.5780029e+02,-3.0660004e+01,-5.7479980e+01
2023509,4.5801001e+02,-2.7029999e+01,-5.2699982e+01
2023510,4.6073975e+02,-2.2470001e+01,-5.2139984e+01
2023511,4.6068994e+02,-1.9799988e+01,-4.9760010e+01
2023512,4.6179028e+02,-1.9470001e+01,-4.8010010e+01
2023513,3.1885986e+02,-4.3100006e+01,-9.1480011e+01
2023514,3.4893994e+02,-5.1670013e+01,-8.5490021e+01
2023515,3.7906006e+02,-4.9119995e+01,-7.9200012e+01
2023516,4.0770996e+02,-5.3520020e+01,-7.4820007e+01
2023517,3.2627002e+02,-4.0290009e+01,-8.8930023e+01
2023518,3.5727979e+02,-4.5809998e+01,-8.4449982e+01
2023519,3.9327002e+02,-4.3989990e+01,-7.5300018e+01
2023520,4.2341992e+02,-5.6899994e+01,-7.1049988e+01
