NodeNumber,xDisp,yDisp,zDisp
2023483,4.4201978e+02,-5.1130005e+01,-6.1410004e+01
2023484,4.4429004e+02,-5.8040009e+01,-5.9169983e+01
2023485,4.4398999e+02,-5.4529999e+01,-5.8649994e+01
2023486,4.4388013e+02,-5.1549988e+01,-5.9630005e+01
2023487,4.4516016e+02,-4.5699982e+01,-5.8629974e+01
2023488,4.4932007e+02,-4.0130005e+01,-5.8099976e+01
2023489,4.5332983e+02,-3.4179993e+01,-5.4839966e+01
2023490,4.5997021e+02,-2.8359985e+01,-5.2199982e+01
2023491,4.6484985e+02,-2.2459991e+01,-4.8760010e+01
2023492,4.6920972e+02,-1.7209991e+01,-4.6289978e+01
2023493,4.4183984e+02,-6.5949982e+01,-6.1590027e+01
2023494,4.4074023e+02,-6.1119995e+01,-6.0270020e+01
2023495,4.4703979e+02,-5.2750000e+01,-5.8239990e+01
2023496,4.5065991e+02,-4.5040009e+01,-5.6260010e+01
2023497,4.5520996e+02,-3.8570007e+01,-5.5220001e+01
2023498,4.5803979e+02,-3.1769989e+01,-5.2320007e+01
2023499,4.6340015e+02,-2.5930023e+01,-5.0679993e+01
2023500,4.6612012e+02,-2.0519989e+01,-4.7959991e+01
2023501,4.6918994e+02,-1.6010010e+01,-4.6779999e+01
2023502,4.7013013e+02,-1.3040009e+01,-4.4790009e+01
2023503,4.4119995e+02,-6.2690002e+01,-6.1449982e+01
2023504,4.4982983e+02,-5.5339996e+01,-5.7820007e+01
2023505,4.5498999e+02,-4.7540009e+01,-5.5579987e+01
2023506,4.5959985e+02,-4.0010010e+01,-5.4020020e+01
2023507,4.6177979e+02,-3.2440002e+01,-5.1570007e+01
2023508,4.6616016e+02,-2.5930023e+01,-5.2539978e+01
2023509,4.6597974e+02,-2.1950012e+01,-4.8209991e+01
2023510,4.6795996e+02,-1.7950012e+01,-4.7989990e+01
2023511,4.6772021e+02,-1.5989990e+01,-4.5860016e+01
2023512,4.6834009e+02,-1.5970001e+01,-4.4549988e+01
2023513,3.3431006e+02,-2.7890015e+01,-8.3359985e+01
2023514,3.6120996e+02,-4.4170013e+01,-8.0580017e+01
2023515,3.9125000e+02,-3.6839996e+01,-7.3080017e+01
2023516,4.2266016e+02,-4.2619995e+01,-6.5929993e+01
2023517,3.3991992e+02,-2.8239990e+01,-8.1370026e+01
2023518,3.7210010e+02,-3.1239990e+01,-7.7049988e+01
2023519,4.0625977e+02,-3.5570007e+01,-6.7360016e+01
2023520,4.3502979e+02,-4.6440002e+01,-6.4690002e+01
2023521,3.4979980e+02,-1.8529999e+01,-7.7750000e+01
2023522,3.8398975e+02,-2.8329987e+01,-7.1420013e+01
2023523,4.1760010e+02,-3.4739990e+01,-6.7769989e+01
