NodeNumber,xDisp,yDisp,zDisp
2023483,4.1901978e+02,-7.7450012e+01,-1.0138000e+02
2023484,4.1977002e+02,-7.5299988e+01,-9.8000000e+01
2023485,4.2371997e+02,-7.1250000e+01,-9.4440002e+01
2023486,4.2655005e+02,-6.7709991e+01,-9.2019989e+01
2023487,4.2931006e+02,-6.3169983e+01,-8.8339966e+01
2023488,4.3307007e+02,-6.0140015e+01,-8.5809998e+01
2023489,4.3684985e+02,-5.5410004e+01,-8.1289978e+01
2023490,4.4135986e+02,-5.2429993e+01,-7.7649994e+01
2023491,4.4511011e+02,-4.8290009e+01,-7.3160004e+01
2023492,4.4921997e+02,-4.5149994e+01,-6.9249969e+01
2023493,4.1429980e+02,-7.6080002e+01,-9.9710022e+01
2023494,4.2112988e+02,-7.0290009e+01,-9.5140015e+01
2023495,4.2532983e+02,-6.4850006e+01,-9.1510010e+01
2023496,4.2969019e+02,-5.9960022e+01,-8.7299988e+01
2023497,4.3365967e+02,-5.5760010e+01,-8.4369995e+01
2023498,4.3721997e+02,-5.0539978e+01,-7.9770020e+01
2023499,4.4123999e+02,-4.7480011e+01,-7.6919983e+01
2023500,4.4393018e+02,-4.3470001e+01,-7.2760010e+01
2023501,4.4748975e+02,-4.0799988e+01,-6.9589996e+01
2023502,4.5076001e+02,-3.6980011e+01,-6.5559998e+01
2023503,4.2003003e+02,-6.7880005e+01,-9.5209991e+01
2023504,4.2359009e+02,-6.3009979e+01,-9.1550018e+01
2023505,4.2849976e+02,-5.8260010e+01,-8.7769989e+01
2023506,4.3236987e+02,-5.3500000e+01,-8.4290009e+01
2023507,4.3545996e+02,-4.9010010e+01,-7.9769989e+01
2023508,4.3912988e+02,-4.4820007e+01,-7.7819977e+01
2023509,4.4145972e+02,-4.1029999e+01,-7.2940002e+01
2023510,4.4437012e+02,-3.8779999e+01,-7.0579987e+01
2023511,4.4691992e+02,-3.4839996e+01,-6.6670013e+01
2023512,4.4859009e+02,-3.4149994e+01,-6.3820007e+01
2023513,3.3458008e+02,-5.8570007e+01,-1.0416998e+02
2023514,3.7163965e+02,-5.5240021e+01,-1.0609000e+02
2023515,4.0120996e+02,-6.1619995e+01,-1.0544000e+02
2023516,4.1466016e+02,-7.1709991e+01,-1.0425000e+02
2023517,3.3367969e+02,-5.5360016e+01,-1.0415002e+02
2023518,3.7029004e+02,-5.8089996e+01,-1.0588998e+02
2023519,4.0644971e+02,-6.2259979e+01,-1.0538000e+02
2023520,4.1600977e+02,-7.9559998e+01,-1.0478000e+02
2023521,3.3581006e+02,-4.8290009e+01,-1.0279999e+02
2023522,3.7371973e+02,-5.3000000e+01,-1.0473999e+02
2023523,4.0681006e+02,-6.5489990e+01,-1.0716998e+02
2023524,4.1098975e+02,-7.5579987e+01,-1.0248999e+02
2023525,2.6739990e+02,1.0260010e+01,-5.3339996e+01
2023526,2.6741016e+02,1.2070007e+01,-5.7660004e+01
2023527,2.5812988e+02,1.9729980e+01,-5.7949982e+01
2023528,2.4309033e+02,3.1660004e+01,-6.1329987e+01
2023529,2.4996973e+02,2.7570007e+01,-5.4980011e+01
2023530,2.4560986e+02,3.6149994e+01,-4.6660004e+01
2023531,2.7658008e+02,-2.8600159e+00,-5.7540009e+01
2023532,2.7556006e+02,-3.2100220e+00,-5.6619995e+01
2023533,2.8481006e+02,-7.0000000e+00,-5.9239990e+01
2023534,2.6789990e+02,-1.0000610e-01,-6.6230011e+01
2023535,2.8526025e+02,1.0699768e+00,-8.1799988e+01
2023536,2.7947021e+02,-2.8200073e+00,-7.2109985e+01
2023537,3.7041992e+02,-5.7470001e+01,-8.6910004e+01
2023538,3.7996997e+02,-5.7149994e+01,-7.6839996e+01
2023539,3.9948022e+02,-5.0909973e+01,-6.5839996e+01
2023540,4.0547021e+02,-4.5969971e+01,-6.4649994e+01
2023541,4.0837012e+02,-4.2579987e+01,-6.4329987e+01
2023542,4.1082007e+02,-4.2510010e+01,-6.0170013e+01
2023543,4.1291016e+02,-4.2130005e+01,-5.8299988e+01
2023544,4.1473975e+02,-4.3079987e+01,-5.3190002e+01
2023545,4.1889014e+02,-4.2309998e+01,-4.7990021e+01
2023546,4.2244995e+02,-4.3399994e+01,-4.1839996e+01
2023547,3.6003003e+02,-6.1170013e+01,-8.8520020e+01
2023548,3.8144995e+02,-5.5059998e+01,-7.5579987e+01
2023549,4.0630981e+02,-5.0420013e+01,-6.7580017e+01
