NodeNumber,xDisp,yDisp,zDisp
2023483,4.2359985e+02,-7.5940018e+01,-1.0123999e+02
2023484,4.2562012e+02,-7.3199997e+01,-9.6839996e+01
2023485,4.2873022e+02,-6.9179993e+01,-9.3709991e+01
2023486,4.3191968e+02,-6.4940002e+01,-9.0320007e+01
2023487,4.3539990e+02,-5.9250000e+01,-8.6389984e+01
2023488,4.4032983e+02,-5.5130005e+01,-8.3329987e+01
2023489,4.4507983e+02,-4.9070007e+01,-7.8669983e+01
2023490,4.5083008e+02,-4.5470001e+01,-7.4889984e+01
2023491,4.5484985e+02,-4.0380005e+01,-7.0360016e+01
2023492,4.5948999e+02,-3.7160004e+01,-6.6389984e+01
2023493,4.1968018e+02,-7.4239990e+01,-9.8880005e+01
2023494,4.2605029e+02,-6.8850006e+01,-9.4830017e+01
2023495,4.3036987e+02,-6.3640015e+01,-9.0779999e+01
2023496,4.3498022e+02,-5.7950012e+01,-8.6320007e+01
2023497,4.4029980e+02,-5.2420013e+01,-8.2699982e+01
2023498,4.4523022e+02,-4.5699982e+01,-7.7770020e+01
2023499,4.5057983e+02,-4.1679993e+01,-7.4660004e+01
2023500,4.5383008e+02,-3.6410004e+01,-7.0220001e+01
2023501,4.5810986e+02,-3.3279999e+01,-6.6919983e+01
2023502,4.6155005e+02,-2.8500000e+01,-6.2660004e+01
2023503,4.2482007e+02,-6.6769989e+01,-9.5209991e+01
2023504,4.2948022e+02,-6.1139984e+01,-9.0399994e+01
2023505,4.3497974e+02,-5.5859985e+01,-8.6639984e+01
2023506,4.3934009e+02,-5.1300018e+01,-8.2830017e+01
2023507,4.4366016e+02,-4.5380005e+01,-7.8130005e+01
2023508,4.4847021e+02,-3.9950012e+01,-7.6309998e+01
2023509,4.5115991e+02,-3.5170013e+01,-7.0799988e+01
2023510,4.5464990e+02,-3.2299988e+01,-6.8209991e+01
2023511,4.5737988e+02,-2.7369995e+01,-6.4210022e+01
2023512,4.5971021e+02,-2.6100006e+01,-6.0809998e+01
2023513,3.4243018e+02,-6.2580017e+01,-1.0320001e+02
2023514,3.8083008e+02,-5.5649994e+01,-1.0766000e+02
2023515,4.0869971e+02,-6.3899994e+01,-1.0762000e+02
2023516,4.2063037e+02,-7.1559998e+01,-1.0467999e+02
2023517,3.3927002e+02,-5.9690002e+01,-1.0278000e+02
2023518,3.7643994e+02,-6.1230011e+01,-1.0693997e+02
2023519,4.1333984e+02,-6.5440002e+01,-1.0661002e+02
2023520,4.1898975e+02,-8.0919998e+01,-1.0539999e+02
2023521,3.3977979e+02,-5.3550018e+01,-1.0381000e+02
2023522,3.7936963e+02,-5.5250000e+01,-1.0381000e+02
2023523,4.1161035e+02,-6.8779999e+01,-1.0919000e+02
2023524,4.1543994e+02,-7.4669983e+01,-1.0209000e+02
2023525,2.6425000e+02,2.3720001e+01,-4.6759979e+01
2023526,2.5867041e+02,3.1239990e+01,-5.0130005e+01
2023527,2.4964990e+02,3.8479980e+01,-4.3820007e+01
2023528,2.3664014e+02,4.1549988e+01,-4.5889984e+01
2023529,2.3954980e+02,4.6859985e+01,-3.9790009e+01
2023530,2.4660010e+02,5.3359985e+01,-4.2369995e+01
2023531,2.7058008e+02,1.3179993e+01,-5.2199982e+01
2023532,2.7468018e+02,1.0839996e+01,-5.0669983e+01
2023533,2.7410010e+02,7.1199951e+00,-5.5949982e+01
2023534,2.6979980e+02,5.0099792e+00,-5.7940002e+01
2023535,2.7428027e+02,-7.2100220e+00,-6.7959991e+01
2023536,2.7774023e+02,-2.0100098e+00,-6.2190002e+01
2023537,3.7279004e+02,-4.7970001e+01,-8.3980011e+01
2023538,3.8357007e+02,-4.8409973e+01,-7.4970001e+01
2023539,4.0444019e+02,-4.2489990e+01,-6.3040009e+01
2023540,4.0987988e+02,-3.7529999e+01,-6.1959991e+01
2023541,4.1329004e+02,-3.4339996e+01,-6.0320007e+01
2023542,4.1634009e+02,-3.4269989e+01,-5.5119995e+01
2023543,4.1902002e+02,-3.3720001e+01,-5.2789978e+01
2023544,4.2108008e+02,-3.4679993e+01,-4.7209991e+01
2023545,4.2607031e+02,-3.3970001e+01,-4.1200012e+01
2023546,4.3042993e+02,-3.4850006e+01,-3.4540009e+01
2023547,3.6430981e+02,-5.1619995e+01,-8.6520020e+01
2023548,3.8324976e+02,-4.6470001e+01,-7.2109985e+01
2023549,4.0995972e+02,-4.1820007e+01,-6.5710022e+01
2023550,4.1656982e+02,-3.6000000e+01,-5.7349976e+01
2023551,4.1910010e+02,-3.4559998e+01,-5.3510010e+01
2023552,4.2340015e+02,-3.5789978e+01,-4.7700012e+01
2023553,4.2301978e+02,-3.5419983e+01,-4.5190002e+01
2023554,4.2531982e+02,-3.4609985e+01,-4.3130005e+01
2023555,4.2728003e+02,-3.4680023e+01,-3.8720001e+01
2023556,4.3128027e+02,-3.4410004e+01,-3.3169983e+01
2023557,3.5874976e+02,-5.1880005e+01,-8.3979980e+01
2023558,3.7843994e+02,-4.9040009e+01,-7.5140015e+01
2023559,4.0287012e+02,-4.1660004e+01,-6.4309998e+01
2023560,4.2229028e+02,-3.7220001e+01,-5.2430023e+01
2023561,4.2481030e+02,-3.5870026e+01,-4.8679993e+01
2023562,4.2366016e+02,-3.5959991e+01,-4.5419983e+01
2023563,4.2575977e+02,-3.5439972e+01,-4.4209991e+01
2023564,4.2644995e+02,-3.5019989e+01,-4.1020020e+01
2023565,4.2922021e+02,-3.4759979e+01,-3.7519989e+01
2023566,4.3171021e+02,-3.4570007e+01,-3.2809998e+01
2023567,3.5373999e+02,-5.3339996e+01,-8.9639984e+01
2023568,3.7510986e+02,-4.8660004e+01,-7.6649994e+01
2023569,3.9836011e+02,-4.3950012e+01,-6.8490021e+01
2023570,4.1580981e+02,-3.7939972e+01,-6.0050018e+01
2023571,4.2378979e+02,-3.7239990e+01,-4.8490021e+01
2023572,4.2551001e+02,-3.6299988e+01,-4.6970001e+01
2023573,4.2523022e+02,-3.5210022e+01,-4.4149994e+01
2023574,4.2691016e+02,-3.5279999e+01,-4.2360016e+01
2023575,4.2932007e+02,-3.4700012e+01,-3.7880005e+01
2023576,4.3255005e+02,-3.4690002e+01,-3.3410004e+01
2023577,3.7792017e+02,-5.1260010e+01,-8.8059998e+01
2023578,3.8588989e+02,-5.1470001e+01,-7.7459991e+01
2023579,4.0012988e+02,-4.6529999e+01,-7.0470001e+01
2023580,4.0648999e+02,-4.2040009e+01,-6.6989990e+01
2023581,4.1122998e+02,-3.8119995e+01,-6.4709991e+01
2023582,4.1441992e+02,-4.0250000e+01,-6.0390015e+01
2023583,4.1912012e+02,-3.6170013e+01,-5.4309998e+01
2023584,4.2451001e+02,-3.5110016e+01,-4.8410004e+01
2023585,4.2904004e+02,-3.4300018e+01,-4.1649994e+01
2023586,4.3476001e+02,-3.4850006e+01,-3.5419983e+01
2023587,4.0031982e+02,-6.2549988e+01,-9.4460022e+01
2023588,4.0500977e+02,-6.1289978e+01,-8.6819977e+01
2023589,4.1131982e+02,-5.6950012e+01,-8.1869995e+01
2023590,4.1722974e+02,-5.5350006e+01,-7.5070007e+01
2023591,4.2327979e+02,-4.7089996e+01,-7.1200012e+01
2023592,4.3065991e+02,-4.0519989e+01,-6.9619995e+01
2023593,4.3472021e+02,-3.6160004e+01,-6.3559998e+01
2023594,4.3997974e+02,-3.3790009e+01,-5.9899994e+01
2023595,4.4445996e+02,-3.0029999e+01,-5.5360016e+01
2023596,4.5002026e+02,-3.0279999e+01,-5.0399994e+01
2023597,4.4210034e+02,-3.2049988e+01,-4.1599976e+01
2023598,4.3750024e+02,-3.3399994e+01,-4.8119995e+01
2023599,4.3220996e+02,-3.5299988e+01,-5.3519989e+01
2023600,4.2744995e+02,-3.8470001e+01,-5.9079987e+01
2023601,4.2168018e+02,-3.8950012e+01,-6.3279999e+01
2023602,4.1489990e+02,-4.9220001e+01,-6.7559998e+01
2023603,4.0698975e+02,-5.5690002e+01,-7.0730011e+01
2023604,4.0106006e+02,-6.0000000e+01,-7.6750000e+01
2023605,3.9573999e+02,-6.2619995e+01,-8.5049988e+01
2023606,3.8945996e+02,-5.7589996e+01,-9.1270020e+01
2023607,4.3395020e+02,-3.4470001e+01,-2.8699982e+01
2023608,4.3745972e+02,-3.4309998e+01,-2.3339996e+01
2023609,4.4101001e+02,-3.3980011e+01,-1.7369995e+01
2023610,4.4439966e+02,-3.3790009e+01,-1.1619995e+01
2023611,4.4935010e+02,-3.2699982e+01,-3.1900024e+00
2023612,4.5765015e+02,-3.0940002e+01,8.4800110e+00
2023613,4.7092993e+02,-3.0970001e+01,2.0279999e+01
2023614,4.3813013e+02,-3.5649994e+01,-3.0730011e+01
2023615,4.4255029e+02,-3.5220001e+01,-2.4940002e+01
2023616,4.4746997e+02,-3.2949982e+01,-1.9290009e+01
2023617,4.5190967e+02,-3.3329987e+01,-1.3639984e+01
2023618,4.5656006e+02,-3.3660004e+01,-7.7900085e+00
2023619,4.6103979e+02,-3.8540009e+01,-2.7099915e+00
2023620,4.6908032e+02,-3.6940002e+01,5.2000122e+00
2023621,4.5553979e+02,-3.2880005e+01,-4.4389984e+01
2023622,4.6127002e+02,-3.7020020e+01,-3.8359985e+01
2023623,4.6755029e+02,-3.6010010e+01,-3.2839996e+01
2023624,4.7385010e+02,-3.9729980e+01,-2.6160004e+01
2023625,4.7914990e+02,-4.2979980e+01,-2.1190002e+01
2023626,4.8434009e+02,-4.8369995e+01,-1.4000000e+01
2023627,4.8550024e+02,-5.0420013e+01,-1.1870026e+01
2023628,4.4713989e+02,-3.5829987e+01,-3.6729980e+01
2023629,4.5193970e+02,-3.7540009e+01,-3.1959991e+01
2023630,4.5690991e+02,-3.5339996e+01,-2.6119995e+01
2023631,4.6203979e+02,-3.0339996e+01,-1.9650024e+01
2023632,4.6798999e+02,-3.8570007e+01,-1.4359985e+01
2023633,4.7701978e+02,-5.1600006e+01,-1.4649994e+01
2023634,4.8422021e+02,-5.9279999e+01,-8.6100159e+00
2023635,2.4610986e+02,3.7609985e+01,-4.3779999e+01
2023636,2.5757031e+02,3.4130005e+01,-2.4480011e+01
2023637,2.8106006e+02,3.2220001e+01,-3.9589996e+01
2023638,2.9410010e+02,2.0010010e+01,-5.1459991e+01
2023639,3.0414014e+02,1.3729980e+01,-6.1510010e+01
2023640,3.1354980e+02,-1.0009766e-02,-6.9369995e+01
2023641,3.2268018e+02,-4.1100159e+00,-8.0549988e+01
2023642,2.4444971e+02,3.4960022e+01,-4.4449982e+01
2023643,2.4997021e+02,3.6630005e+01,-2.8700012e+01
2023644,2.6529980e+02,2.5420013e+01,-4.3170013e+01
2023645,2.8791016e+02,2.1410004e+01,-6.0200012e+01
2023646,2.9277979e+02,8.4600220e+00,-6.5549988e+01
2023647,2.9786963e+02,-1.7000122e+00,-6.7690002e+01
2023648,3.0506006e+02,-1.4619995e+01,-7.0440002e+01
2023649,2.4531006e+02,3.9829987e+01,-2.8440002e+01
2023650,2.4686035e+02,3.2440002e+01,-3.6940002e+01
2023651,2.6370020e+02,2.6690002e+01,-5.0789978e+01
2023652,2.7341992e+02,1.6049988e+01,-6.3440002e+01
2023653,2.8140039e+02,6.1400146e+00,-6.8470001e+01
2023654,2.8531006e+02,-6.6499939e+00,-6.7509979e+01
2023655,2.8989014e+02,-2.1330017e+01,-6.2720001e+01
2023656,2.4393018e+02,3.5059998e+01,-3.6229980e+01
2023657,2.4987988e+02,3.3149994e+01,-4.5179993e+01
2023658,2.5245996e+02,2.2779999e+01,-5.5800018e+01
2023659,2.6447998e+02,1.3880005e+01,-6.6529999e+01
2023660,2.6609961e+02,6.3000488e-01,-6.5730011e+01
2023661,2.7252002e+02,-1.2880005e+01,-6.6079987e+01
2023662,2.7739990e+02,-2.3709991e+01,-6.4230011e+01
2023663,2.4456006e+02,5.6320007e+01,-4.0339996e+01
2023664,2.6788037e+02,3.4889984e+01,-2.9779999e+01
2023665,2.8480029e+02,2.2980011e+01,-4.4360016e+01
2023666,2.9381006e+02,1.7209991e+01,-5.2619995e+01
2023667,2.9937988e+02,1.3190002e+01,-6.2950012e+01
2023668,3.1000977e+02,6.4001465e-01,-7.2769989e+01
2023669,3.1710010e+02,-6.7399902e+00,-8.4450012e+01
2023670,2.5297998e+02,3.9899994e+01,-4.2269989e+01
2023671,2.3635010e+02,5.7480011e+01,-4.1390015e+01
2023672,3.4923975e+02,-1.7580017e+01,-9.2649994e+01
2023673,3.5735010e+02,-2.9350006e+01,-9.9080002e+01
2023674,3.6314014e+02,-3.5970001e+01,-9.5029999e+01
2023675,3.6773047e+02,-4.4169983e+01,-9.2199982e+01
2023676,3.5712988e+02,-4.7290009e+01,-9.5440002e+01
2023677,3.5204980e+02,-4.2309998e+01,-1.0030000e+02
2023678,3.4531982e+02,-3.2389984e+01,-9.4100006e+01
2023679,3.3083008e+02,-3.2899994e+01,-8.1109985e+01
2023680,3.4665967e+02,-5.3149994e+01,-1.0026999e+02
2023681,3.4306006e+02,-4.5649994e+01,-1.0365001e+02
2023682,3.3538037e+02,-3.8769989e+01,-9.5439987e+01
2023683,3.2195020e+02,-3.5740021e+01,-7.8609985e+01
2023684,3.1325000e+02,-4.0850006e+01,-8.3450012e+01
2023685,3.2741016e+02,-4.2420013e+01,-9.5279999e+01
2023686,3.3357959e+02,-4.9660004e+01,-1.0585999e+02
2023687,3.4085986e+02,-5.4029999e+01,-9.8969986e+01
2023688,3.4872998e+02,-2.1699982e+01,-9.4399994e+01
2023689,3.6319043e+02,-3.1339996e+01,-1.0038998e+02
2023690,3.6699023e+02,-3.9089996e+01,-9.7920013e+01
2023691,3.7283984e+02,-4.3690002e+01,-9.1230011e+01
2023692,3.4939014e+02,-3.5320007e+01,-9.8399994e+01
2023693,3.7827002e+02,-4.3250000e+01,-1.0312000e+02
2023694,3.9081006e+02,-5.6649994e+01,-1.0763998e+02
