NodeNumber,xDisp,yDisp,zDisp
2023483,4.3323999e+02,-4.7059998e+01,-8.0660004e+01
2023484,4.3752979e+02,-5.5350006e+01,-7.8229980e+01
2023485,4.3750024e+02,-5.1779999e+01,-7.6549988e+01
2023486,4.3819995e+02,-4.7230011e+01,-7.6609985e+01
2023487,4.4068018e+02,-4.0929993e+01,-7.5159973e+01
2023488,4.4538013e+02,-3.4340027e+01,-7.4309998e+01
2023489,4.5070972e+02,-2.7549988e+01,-7.0779968e+01
2023490,4.5783984e+02,-2.1289978e+01,-6.8509979e+01
2023491,4.6326001e+02,-1.4609985e+01,-6.5110016e+01
2023492,4.6848999e+02,-8.7300110e+00,-6.2489960e+01
2023493,4.3547021e+02,-6.0660004e+01,-8.0710022e+01
2023494,4.3254004e+02,-5.9059998e+01,-7.9029999e+01
2023495,4.3915015e+02,-5.0940002e+01,-7.6450012e+01
2023496,4.4446997e+02,-4.2070007e+01,-7.4049988e+01
2023497,4.5008984e+02,-3.4200012e+01,-7.2500000e+01
2023498,4.5428979e+02,-2.6949982e+01,-6.9260010e+01
2023499,4.5982983e+02,-2.0440002e+01,-6.8000000e+01
2023500,4.6295996e+02,-1.4410004e+01,-6.5110016e+01
2023501,4.6664990e+02,-9.4400024e+00,-6.3789978e+01
2023502,4.6838989e+02,-5.4899902e+00,-6.1239990e+01
2023503,4.3467993e+02,-6.0149994e+01,-8.0440002e+01
2023504,4.4221021e+02,-5.2959991e+01,-7.5929993e+01
2023505,4.4784985e+02,-4.5019989e+01,-7.3649994e+01
2023506,4.5276978e+02,-3.7779999e+01,-7.1880005e+01
2023507,4.5624023e+02,-2.9350006e+01,-6.9519989e+01
2023508,4.6118018e+02,-2.1300018e+01,-7.0819977e+01
2023509,4.6193970e+02,-1.7230011e+01,-6.5769989e+01
2023510,4.6422998e+02,-1.2850006e+01,-6.5369995e+01
2023511,4.6454980e+02,-9.7099915e+00,-6.2660004e+01
2023512,4.6530005e+02,-9.6400146e+00,-6.0479980e+01
2023513,3.2366992e+02,-2.4520020e+01,-1.0072000e+02
2023514,3.4970996e+02,-3.9150024e+01,-1.0091000e+02
