NodeNumber,xDisp,yDisp,zDisp
2023483,4.1834009e+02,-5.9680023e+01,-1.0394000e+02
2023484,4.2047998e+02,-5.7880005e+01,-9.9239990e+01
2023485,4.2428003e+02,-5.3230011e+01,-9.5229980e+01
2023486,4.2847974e+02,-4.9260010e+01,-9.2269989e+01
2023487,4.3101025e+02,-4.4329987e+01,-8.8189972e+01
2023488,4.3622974e+02,-4.0560028e+01,-8.5039978e+01
2023489,4.4047974e+02,-3.5169983e+01,-8.0319977e+01
2023490,4.4614990e+02,-3.1589996e+01,-7.6239990e+01
2023491,4.5052026e+02,-2.6720001e+01,-7.1559998e+01
2023492,4.5576978e+02,-2.2970001e+01,-6.7239960e+01
2023493,4.1337012e+02,-5.8549988e+01,-1.0150000e+02
2023494,4.2083008e+02,-5.2369995e+01,-9.6180023e+01
2023495,4.2619995e+02,-4.7149994e+01,-9.2359985e+01
2023496,4.3086011e+02,-4.1630005e+01,-8.7579987e+01
2023497,4.3618994e+02,-3.6970001e+01,-8.4119995e+01
2023498,4.3999976e+02,-3.1160004e+01,-7.9400024e+01
2023499,4.4536011e+02,-2.7460022e+01,-7.6019989e+01
2023500,4.4864014e+02,-2.2699982e+01,-7.1610016e+01
2023501,4.5310986e+02,-1.9459991e+01,-6.8000000e+01
2023502,4.5711987e+02,-1.4760010e+01,-6.3720001e+01
2023503,4.1940991e+02,-4.9769989e+01,-9.6329987e+01
2023504,4.2400024e+02,-4.4899994e+01,-9.2339996e+01
2023505,4.2901001e+02,-3.9700012e+01,-8.8009979e+01
2023506,4.3411987e+02,-3.5020020e+01,-8.4210022e+01
2023507,4.3737988e+02,-3.0420013e+01,-7.9609985e+01
2023508,4.4239990e+02,-2.5559998e+01,-7.7500000e+01
2023509,4.4528003e+02,-2.0890015e+01,-7.2149994e+01
2023510,4.4897998e+02,-1.8190002e+01,-6.9339996e+01
2023511,4.5214014e+02,-1.3500000e+01,-6.5130005e+01
2023512,4.5448999e+02,-1.2290009e+01,-6.1760010e+01
2023513,3.3245020e+02,-4.0300018e+01,-1.0626999e+02
2023514,3.6952002e+02,-3.8690002e+01,-1.0807001e+02
2023515,3.9961963e+02,-4.4230011e+01,-1.0871002e+02
2023516,4.1387012e+02,-5.4070007e+01,-1.0669000e+02
2023517,3.3266992e+02,-3.6220001e+01,-1.0605002e+02
2023518,3.6810010e+02,-3.9880005e+01,-1.0820999e+02
2023519,4.0504004e+02,-4.4169983e+01,-1.0794000e+02
2023520,4.1464014e+02,-6.2110016e+01,-1.0795999e+02
2023521,3.3448975e+02,-2.8200012e+01,-1.0423999e+02
2023522,3.7254004e+02,-3.3799988e+01,-1.0685001e+02
2023523,4.0508008e+02,-4.5980011e+01,-1.0994000e+02
2023524,4.0950000e+02,-5.6859985e+01,-1.0494998e+02
2023525,2.6767969e+02,3.3419983e+01,-6.0389984e+01
2023526,2.6463037e+02,4.0290009e+01,-5.6100006e+01
2023527,2.5375977e+02,4.4489990e+01,-5.6559998e+01
2023528,2.3972998e+02,5.3369995e+01,-5.4329987e+01
2023529,2.4718994e+02,5.6019989e+01,-5.5419983e+01
2023530,2.4266016e+02,6.3759979e+01,-4.7360016e+01
2023531,2.7556982e+02,2.3079987e+01,-5.7339996e+01
2023532,2.7637988e+02,1.8380005e+01,-6.1000000e+01
2023533,2.7962012e+02,1.8290009e+01,-5.6929993e+01
2023534,2.6848975e+02,2.1049988e+01,-7.0029999e+01
2023535,2.7991016e+02,2.7399994e+01,-7.8510010e+01
2023536,2.7980029e+02,1.9200012e+01,-7.5720001e+01
2023537,3.6652002e+02,-3.7889984e+01,-8.6869995e+01
2023538,3.7638989e+02,-3.7629974e+01,-7.6079987e+01
2023539,3.9642017e+02,-3.1669983e+01,-6.4699982e+01
2023540,4.0306006e+02,-2.6439972e+01,-6.2600006e+01
2023541,4.0708984e+02,-2.2869995e+01,-6.0799988e+01
2023542,4.0981030e+02,-2.2589996e+01,-5.6119995e+01
2023543,4.1241992e+02,-2.1590027e+01,-5.3829987e+01
2023544,4.1454004e+02,-2.2279999e+01,-4.7860016e+01
2023545,4.1985986e+02,-2.1099976e+01,-4.2010010e+01
2023546,4.2417017e+02,-2.1649994e+01,-3.5089996e+01
2023547,3.5509985e+02,-4.1700012e+01,-8.7100006e+01
2023548,3.7880005e+02,-3.5619995e+01,-7.4469971e+01
2023549,4.0353003e+02,-3.1299988e+01,-6.6540009e+01
2023550,4.1050977e+02,-2.4569977e+01,-5.8679993e+01
2023551,4.1294971e+02,-2.3279999e+01,-5.4910004e+01
2023552,4.1686987e+02,-2.3959991e+01,-4.9130005e+01
2023553,4.1649976e+02,-2.3379974e+01,-4.6590027e+01
2023554,4.1879980e+02,-2.2109985e+01,-4.4690002e+01
2023555,4.2078003e+02,-2.1869995e+01,-3.9950012e+01
2023556,4.2506006e+02,-2.1220001e+01,-3.4449982e+01
2023557,3.4934985e+02,-4.2769989e+01,-8.4219971e+01
2023558,3.7104004e+02,-3.8970001e+01,-7.5170013e+01
2023559,3.9650977e+02,-3.0989990e+01,-6.5750000e+01
2023560,4.1594995e+02,-2.5709991e+01,-5.3790009e+01
2023561,4.1838989e+02,-2.4520020e+01,-5.0100006e+01
2023562,4.1742969e+02,-2.4320007e+01,-4.7209991e+01
2023563,4.1964990e+02,-2.3339996e+01,-4.5850006e+01
2023564,4.2044995e+02,-2.2759979e+01,-4.2420013e+01
2023565,4.2362988e+02,-2.2000000e+01,-3.8609985e+01
2023566,4.2661011e+02,-2.1489990e+01,-3.3289978e+01
2023567,3.4367993e+02,-4.4000000e+01,-8.8869995e+01
2023568,3.6739014e+02,-3.9000000e+01,-7.7720001e+01
2023569,3.9117993e+02,-3.3190002e+01,-6.9990021e+01
2023570,4.0921021e+02,-2.6979980e+01,-6.2080017e+01
2023571,4.1742017e+02,-2.5779999e+01,-5.0800018e+01
2023572,4.1926001e+02,-2.4540009e+01,-4.9250000e+01
2023573,4.1896997e+02,-2.3330017e+01,-4.6649994e+01
2023574,4.2150000e+02,-2.2850006e+01,-4.3730011e+01
2023575,4.2479028e+02,-2.2070007e+01,-3.8399994e+01
2023576,4.2815991e+02,-2.1630005e+01,-3.3929993e+01
2023577,3.7209009e+02,-3.8899994e+01,-8.8839996e+01
2023578,3.7969019e+02,-4.0970001e+01,-7.9459991e+01
2023579,3.9241992e+02,-3.5660004e+01,-7.1710022e+01
2023580,3.9988989e+02,-3.0920013e+01,-6.7239990e+01
2023581,4.0541016e+02,-2.6510010e+01,-6.4480011e+01
2023582,4.0820020e+02,-2.7959991e+01,-6.0880005e+01
2023583,4.1279004e+02,-2.3750000e+01,-5.4630005e+01
2023584,4.1836987e+02,-2.2140015e+01,-4.9130005e+01
2023585,4.2281982e+02,-2.1480011e+01,-4.2099976e+01
2023586,4.2846997e+02,-2.1270020e+01,-3.6040009e+01
2023587,3.9568018e+02,-4.6419983e+01,-9.5110016e+01
2023588,4.0029980e+02,-4.5720001e+01,-8.8389984e+01
2023589,4.0620020e+02,-4.2029999e+01,-8.2459991e+01
2023590,4.1194995e+02,-4.1460022e+01,-7.6149994e+01
2023591,4.1727979e+02,-3.4730011e+01,-7.1250000e+01
2023592,4.2457007e+02,-2.7159973e+01,-7.0250000e+01
2023593,4.2875000e+02,-2.1889984e+01,-6.4559998e+01
2023594,4.3388013e+02,-1.9570007e+01,-6.0879974e+01
2023595,4.3839990e+02,-1.5769989e+01,-5.6040009e+01
2023596,4.4373999e+02,-1.5260010e+01,-5.1479980e+01
2023597,4.3606030e+02,-1.8100006e+01,-4.2369995e+01
2023598,4.3136987e+02,-1.9709991e+01,-4.8909973e+01
2023599,4.2606982e+02,-2.1649994e+01,-5.3970001e+01
2023600,4.2151001e+02,-2.4380005e+01,-5.9959991e+01
2023601,4.1535986e+02,-2.7190002e+01,-6.3410004e+01
2023602,4.0879004e+02,-3.7720001e+01,-6.7619995e+01
2023603,4.0181982e+02,-4.3600006e+01,-7.0910004e+01
2023604,3.9627979e+02,-4.7410004e+01,-7.7529999e+01
2023605,3.9107983e+02,-4.9019989e+01,-8.5429993e+01
2023606,3.8450000e+02,-4.3220001e+01,-9.2770020e+01
2023607,4.2762988e+02,-2.0880005e+01,-2.9579987e+01
2023608,4.3120972e+02,-2.0569977e+01,-2.3919983e+01
2023609,4.3444995e+02,-1.9910004e+01,-1.8339996e+01
2023610,4.3795972e+02,-1.9619995e+01,-1.1839996e+01
2023611,4.4418994e+02,-1.8079987e+01,-2.6900024e+00
2023612,4.5511987e+02,-1.5809998e+01,1.0500000e+01
2023613,4.7194019e+02,-1.5730011e+01,2.1250000e+01
2023614,4.3200024e+02,-2.1839996e+01,-3.1050018e+01
2023615,4.3608984e+02,-2.0980011e+01,-2.5599976e+01
2023616,4.4107983e+02,-1.8649994e+01,-1.9730011e+01
2023617,4.4581006e+02,-1.8910004e+01,-1.4389984e+01
2023618,4.5106982e+02,-2.0350006e+01,-7.6000061e+00
2023619,4.5709985e+02,-2.4740021e+01,-1.8899841e+00
2023620,4.6898999e+02,-2.1100006e+01,7.1000061e+00
2023621,4.4896997e+02,-1.6279999e+01,-4.5059998e+01
2023622,4.5391016e+02,-1.7870026e+01,-3.8929993e+01
2023623,4.6120020e+02,-1.3510010e+01,-3.4500000e+01
2023624,4.6860010e+02,-1.6809998e+01,-2.7389984e+01
2023625,4.7529004e+02,-2.1479980e+01,-2.1090027e+01
2023626,4.8199976e+02,-2.6829987e+01,-1.3500000e+01
2023627,4.8415015e+02,-2.9270020e+01,-1.0580017e+01
2023628,4.4078979e+02,-2.0559998e+01,-3.7329987e+01
2023629,4.4565991e+02,-2.2410004e+01,-3.2220001e+01
2023630,4.5032983e+02,-1.9290009e+01,-2.6709991e+01
2023631,4.5553003e+02,-1.2559998e+01,-2.0160004e+01
2023632,4.6348022e+02,-2.0550018e+01,-1.4500000e+01
2023633,4.7667993e+02,-3.5990021e+01,-1.3929993e+01
2023634,4.8549023e+02,-4.2720001e+01,-5.9500122e+00
2023635,2.4524023e+02,5.9679993e+01,-5.2489990e+01
