NodeNumber,xDisp,yDisp,zDisp
2023483,3.9748999e+02,-5.9580017e+01,-9.8619995e+01
2023484,4.0068994e+02,-5.5299988e+01,-9.4179993e+01
2023485,4.0465991e+02,-5.0589996e+01,-9.0699982e+01
2023486,4.0922974e+02,-4.5980011e+01,-8.7609985e+01
2023487,4.1216992e+02,-4.1660004e+01,-8.3759979e+01
2023488,4.1668970e+02,-3.8130005e+01,-8.0699982e+01
2023489,4.2017993e+02,-3.3940002e+01,-7.6279968e+01
2023490,4.2460010e+02,-3.1029999e+01,-7.2380005e+01
2023491,4.2783032e+02,-2.7649994e+01,-6.7970001e+01
2023492,4.3151978e+02,-2.5019989e+01,-6.3799988e+01
2023493,3.9222021e+02,-5.9579987e+01,-9.6559998e+01
2023494,3.9918018e+02,-5.3029999e+01,-9.2220001e+01
2023495,4.0457983e+02,-4.6309998e+01,-8.8589996e+01
2023496,4.0909985e+02,-4.0630005e+01,-8.4179993e+01
2023497,4.1402979e+02,-3.5700012e+01,-8.0829987e+01
2023498,4.1778003e+02,-3.0540009e+01,-7.6070007e+01
2023499,4.2221021e+02,-2.7160004e+01,-7.2789978e+01
2023500,4.2509033e+02,-2.3549988e+01,-6.8250000e+01
2023501,4.2858984e+02,-2.1000000e+01,-6.4750000e+01
2023502,4.3165015e+02,-1.7850006e+01,-6.0450012e+01
2023503,3.9492017e+02,-5.3899994e+01,-9.3679993e+01
2023504,3.9948999e+02,-4.8000000e+01,-9.0010010e+01
2023505,4.0517993e+02,-4.2320007e+01,-8.5940002e+01
2023506,4.1036987e+02,-3.6070007e+01,-8.2020020e+01
2023507,4.1368994e+02,-3.0660004e+01,-7.6949982e+01
2023508,4.1799023e+02,-2.5960022e+01,-7.4649994e+01
2023509,4.2064966e+02,-2.2230011e+01,-6.9070007e+01
2023510,4.2391992e+02,-1.9750000e+01,-6.6250000e+01
2023511,4.2652979e+02,-1.6539978e+01,-6.1970001e+01
2023512,4.2865015e+02,-1.5730011e+01,-5.8579987e+01
2023513,3.0952002e+02,-4.3810028e+01,-1.0176999e+02
2023514,3.4656982e+02,-4.0020020e+01,-1.0714999e+02
2023515,3.7823975e+02,-4.5299988e+01,-1.0815002e+02
2023516,3.9339014e+02,-5.4440002e+01,-1.0419000e+02
2023517,3.0525977e+02,-4.1380005e+01,-1.0172000e+02
2023518,3.4187012e+02,-4.5470001e+01,-1.0544998e+02
2023519,3.7885986e+02,-4.8100006e+01,-1.0764999e+02
2023520,3.9152002e+02,-6.4500000e+01,-1.0353000e+02
2023521,3.0639990e+02,-3.4850006e+01,-1.0073999e+02
2023522,3.4306982e+02,-4.0109985e+01,-1.0420001e+02
2023523,3.7766016e+02,-5.2670013e+01,-1.0828998e+02
2023524,3.8431982e+02,-6.3769989e+01,-1.0151001e+02
2023525,2.5425977e+02,1.7389984e+01,-6.1419983e+01
2023526,2.5478027e+02,1.9679993e+01,-6.6220001e+01
2023527,2.4200977e+02,2.9070007e+01,-6.4790009e+01
2023528,2.3002002e+02,3.9040009e+01,-6.9739990e+01
2023529,2.3644971e+02,3.4820007e+01,-6.2980011e+01
2023530,2.3318994e+02,4.4779999e+01,-5.2040009e+01
2023531,2.6104980e+02,5.5699768e+00,-6.3660004e+01
2023532,2.5922998e+02,7.1300049e+00,-6.3750000e+01
2023533,2.6775000e+02,5.2999878e-01,-6.7940002e+01
2023534,2.5392969e+02,8.6999817e+00,-7.3040009e+01
2023535,2.6687012e+02,9.7199707e+00,-8.6049988e+01
2023536,2.6132031e+02,3.8099976e+00,-7.7289978e+01
2023537,3.3497998e+02,-4.4850006e+01,-7.8850006e+01
2023538,3.4959009e+02,-4.1859985e+01,-6.7589996e+01
2023539,3.7473999e+02,-3.4399994e+01,-5.8940002e+01
2023540,3.8078027e+02,-2.9669983e+01,-5.7859985e+01
2023541,3.8335010e+02,-2.5539978e+01,-5.9100006e+01
2023542,3.8525024e+02,-2.5059998e+01,-5.5920013e+01
2023543,3.8783008e+02,-2.4840027e+01,-5.2720001e+01
2023544,3.9050000e+02,-2.5869995e+01,-4.6489990e+01
2023545,3.9593018e+02,-2.4959991e+01,-4.0209991e+01
2023546,4.0011011e+02,-2.5670013e+01,-3.3609985e+01
2023547,3.2584985e+02,-4.7720001e+01,-7.9320007e+01
2023548,3.5196997e+02,-4.0010010e+01,-6.8639984e+01
2023549,3.7980981e+02,-3.4179993e+01,-6.3070007e+01
2023550,3.8648975e+02,-2.7039978e+01,-5.5369995e+01
2023551,3.8867969e+02,-2.5799988e+01,-5.1920013e+01
2023552,3.9161987e+02,-2.6660004e+01,-4.7989990e+01
2023553,3.9134009e+02,-2.6309998e+01,-4.6060028e+01
2023554,3.9341016e+02,-2.5449982e+01,-4.3950012e+01
2023555,3.9578003e+02,-2.5640015e+01,-3.9100006e+01
2023556,4.0006006e+02,-2.5290009e+01,-3.3359985e+01
2023557,3.2115991e+02,-4.7899994e+01,-7.7609985e+01
2023558,3.4520020e+02,-4.2990021e+01,-6.9610016e+01
2023559,3.7175977e+02,-3.3989990e+01,-6.1890015e+01
2023560,3.9194995e+02,-2.8299988e+01,-5.0090027e+01
2023561,3.9415015e+02,-2.7150024e+01,-4.6709991e+01
2023562,3.9275000e+02,-2.7170013e+01,-4.4739990e+01
2023563,3.9402002e+02,-2.6259979e+01,-4.4609985e+01
2023564,3.9463013e+02,-2.5989990e+01,-4.1950012e+01
2023565,3.9752979e+02,-2.5559998e+01,-3.8139984e+01
2023566,4.0055005e+02,-2.5510010e+01,-3.2859985e+01
2023567,3.1636011e+02,-4.9259979e+01,-8.3389984e+01
2023568,3.4053027e+02,-4.3160004e+01,-7.3049988e+01
2023569,3.6591968e+02,-3.6559998e+01,-6.6250000e+01
2023570,3.8490015e+02,-2.9669983e+01,-5.8690002e+01
2023571,3.9307983e+02,-2.8419983e+01,-4.7140015e+01
2023572,3.9440015e+02,-2.7260010e+01,-4.6309998e+01
2023573,3.9377026e+02,-2.6340027e+01,-4.4730011e+01
2023574,3.9531006e+02,-2.6010010e+01,-4.2820007e+01
2023575,3.9807983e+02,-2.5730011e+01,-3.8119995e+01
