NodeNumber,xDisp,yDisp,zDisp
2023483,4.4349976e+02,-6.7270004e+01,-1.2139999e+02
2023484,4.4831006e+02,-6.4260010e+01,-1.1635001e+02
2023485,4.5134985e+02,-6.1899994e+01,-1.1234000e+02
2023486,4.5569995e+02,-5.8559998e+01,-1.0798999e+02
2023487,4.5914990e+02,-5.5319977e+01,-1.0369998e+02
2023488,4.6392993e+02,-5.2220001e+01,-9.9339996e+01
2023489,4.6813989e+02,-4.8399994e+01,-9.4619965e+01
2023490,4.7252002e+02,-4.6089996e+01,-8.9750000e+01
2023491,4.7656030e+02,-4.2739990e+01,-8.4730011e+01
2023492,4.8055005e+02,-4.0500000e+01,-7.9689972e+01
2023493,4.3866016e+02,-6.6739990e+01,-1.1831000e+02
2023494,4.4416016e+02,-6.1740021e+01,-1.1352002e+02
2023495,4.4921997e+02,-5.7800018e+01,-1.0900000e+02
2023496,4.5357007e+02,-5.3720001e+01,-1.0428000e+02
2023497,4.5879004e+02,-4.9320007e+01,-9.9609985e+01
2023498,4.6348999e+02,-4.4820007e+01,-9.4730011e+01
2023499,4.6815991e+02,-4.1790009e+01,-9.0279999e+01
2023500,4.7193018e+02,-3.8369995e+01,-8.5309998e+01
2023501,4.7587988e+02,-3.6200012e+01,-8.0880005e+01
2023502,4.8005005e+02,-3.2839996e+01,-7.5940002e+01
2023503,4.3836987e+02,-6.0630005e+01,-1.1459000e+02
2023504,4.4334009e+02,-5.6429993e+01,-1.0989001e+02
2023505,4.4790991e+02,-5.2119995e+01,-1.0510999e+02
2023506,4.5286987e+02,-4.8320007e+01,-1.0059003e+02
2023507,4.5691016e+02,-4.4330017e+01,-9.5639984e+01
2023508,4.6125000e+02,-4.0370026e+01,-9.1809998e+01
2023509,4.6496997e+02,-3.7320007e+01,-8.6399994e+01
2023510,4.6904004e+02,-3.4769989e+01,-8.2489990e+01
2023511,4.7275977e+02,-3.1500000e+01,-7.7540009e+01
2023512,4.7586987e+02,-3.0380005e+01,-7.3169983e+01
2023513,3.5108008e+02,-5.4960022e+01,-1.2376001e+02
2023514,3.8960010e+02,-4.8740021e+01,-1.2821002e+02
2023515,4.2143994e+02,-5.1000000e+01,-1.2929001e+02
2023516,4.3970020e+02,-6.1179993e+01,-1.2654999e+02
2023517,3.4854004e+02,-5.1839996e+01,-1.2358002e+02
2023518,3.8558008e+02,-5.2709991e+01,-1.2745999e+02
2023519,4.2550977e+02,-5.2630005e+01,-1.2892999e+02
2023520,4.3612988e+02,-6.9970001e+01,-1.2642999e+02
2023521,3.4904004e+02,-4.2070007e+01,-1.2160999e+02
2023522,3.8893994e+02,-4.4309998e+01,-1.2463998e+02
2023523,4.2228027e+02,-5.6989990e+01,-1.3085999e+02
2023524,4.3010010e+02,-6.7089996e+01,-1.2297998e+02
2023525,2.8346973e+02,7.5199890e+00,-8.1209991e+01
2023526,2.7999023e+02,1.6660004e+01,-7.8440002e+01
2023527,2.6433008e+02,2.3139984e+01,-7.4579987e+01
2023528,2.5729004e+02,2.9389984e+01,-7.5839996e+01
2023529,2.6320996e+02,3.0279999e+01,-7.5339996e+01
2023530,2.5745996e+02,4.0869995e+01,-6.2369995e+01
2023531,2.9014990e+02,-3.4002686e-01,-7.9309998e+01
2023532,2.8501025e+02,-2.4500122e+00,-7.7889984e+01
2023533,2.9053027e+02,1.7000122e+00,-7.4509979e+01
2023534,2.8154980e+02,6.3499756e+00,-9.0440002e+01
2023535,2.9315039e+02,1.3509979e+01,-9.9119995e+01
2023536,2.8809033e+02,-3.2399902e+00,-9.2190002e+01
2023537,3.8227002e+02,-4.7570007e+01,-1.0502000e+02
2023538,3.8905981e+02,-5.0419983e+01,-9.5079987e+01
2023539,4.0555981e+02,-4.4699982e+01,-8.3789978e+01
2023540,4.1308008e+02,-4.0969971e+01,-7.9639984e+01
2023541,4.1897998e+02,-3.8279999e+01,-7.5109985e+01
2023542,4.2340015e+02,-3.8769989e+01,-6.8580017e+01
2023543,4.2724023e+02,-3.8380005e+01,-6.4409973e+01
2023544,4.3104980e+02,-3.8850006e+01,-5.7450012e+01
2023545,4.3697998e+02,-3.7949982e+01,-5.1050018e+01
2023546,4.4201978e+02,-3.8679993e+01,-4.3260010e+01
2023547,3.7055981e+02,-5.2160004e+01,-1.0491000e+02
2023548,3.9171997e+02,-4.7299988e+01,-9.1869995e+01
2023549,4.1438989e+02,-4.5220001e+01,-8.2490021e+01
2023550,4.2170996e+02,-3.9720001e+01,-7.4229980e+01
2023551,4.2483984e+02,-3.8529999e+01,-6.9610016e+01
2023552,4.2955981e+02,-3.9500000e+01,-6.3059998e+01
2023553,4.3003979e+02,-3.9089996e+01,-5.9430023e+01
2023554,4.3368994e+02,-3.8549988e+01,-5.5390015e+01
2023555,4.3675024e+02,-3.8580017e+01,-4.9459991e+01
2023556,4.4195996e+02,-3.8290009e+01,-4.3160004e+01
2023557,3.6428979e+02,-5.3070007e+01,-1.0214998e+02
2023558,3.8447998e+02,-5.0820007e+01,-9.1950012e+01
2023559,4.0850000e+02,-4.4500000e+01,-8.0980011e+01
2023560,4.2734985e+02,-4.0859985e+01,-6.9559998e+01
2023561,4.3044995e+02,-3.9750000e+01,-6.5070007e+01
2023562,4.3050000e+02,-3.9859985e+01,-6.0549988e+01
2023563,4.3302002e+02,-3.9189972e+01,-5.8130005e+01
2023564,4.3453003e+02,-3.8919983e+01,-5.3810028e+01
2023565,4.3875977e+02,-3.8639984e+01,-4.8779999e+01
2023566,4.4281030e+02,-3.8420013e+01,-4.2229980e+01
2023567,3.5861987e+02,-5.4309998e+01,-1.0524998e+02
2023568,3.8177002e+02,-5.0559998e+01,-9.3639984e+01
2023569,4.0417993e+02,-4.6420013e+01,-8.4990021e+01
2023570,4.2142017e+02,-4.1149994e+01,-7.5769989e+01
2023571,4.2986987e+02,-4.1009979e+01,-6.4500000e+01
2023572,4.3176978e+02,-3.9920013e+01,-6.2320007e+01
2023573,4.3230005e+02,-3.9220001e+01,-5.8649994e+01
2023574,4.3531006e+02,-3.9040009e+01,-5.4690002e+01
2023575,4.3948999e+02,-3.8670013e+01,-4.8529999e+01
2023576,4.4340015e+02,-3.8459991e+01,-4.3589996e+01
2023577,3.8682007e+02,-4.8860016e+01,-1.0645001e+02
2023578,3.9497974e+02,-5.1839996e+01,-9.7440002e+01
2023579,4.0379004e+02,-4.9559998e+01,-8.9059998e+01
2023580,4.1242017e+02,-4.5050018e+01,-8.3379974e+01
2023581,4.1893994e+02,-4.2100006e+01,-7.8179993e+01
2023582,4.2387988e+02,-4.3330017e+01,-7.2420013e+01
2023583,4.2910010e+02,-4.0339996e+01,-6.5389984e+01
2023584,4.3534009e+02,-3.8720001e+01,-5.9039978e+01
2023585,4.4066992e+02,-3.8320007e+01,-5.1319977e+01
2023586,4.4707007e+02,-3.8110016e+01,-4.4649994e+01
2023587,4.1143018e+02,-5.6750000e+01,-1.1308002e+02
2023588,4.1783008e+02,-5.6799988e+01,-1.0582999e+02
2023589,4.2356982e+02,-5.3730011e+01,-9.9420013e+01
2023590,4.3005005e+02,-5.1930023e+01,-9.3000000e+01
2023591,4.3562012e+02,-4.7049988e+01,-8.7320007e+01
2023592,4.4202026e+02,-4.2149994e+01,-8.3490021e+01
2023593,4.4681982e+02,-3.8769989e+01,-7.7329987e+01
2023594,4.5253979e+02,-3.6830017e+01,-7.2549988e+01
2023595,4.5764014e+02,-3.3329987e+01,-6.7260010e+01
2023596,4.6371021e+02,-3.2269989e+01,-6.2239990e+01
2023597,4.5540015e+02,-3.5170013e+01,-5.2039978e+01
2023598,4.5005981e+02,-3.6449982e+01,-5.9199982e+01
2023599,4.4399023e+02,-3.8419983e+01,-6.4989990e+01
2023600,4.3857007e+02,-4.1320007e+01,-7.1299988e+01
2023601,4.3239990e+02,-4.3100006e+01,-7.6610016e+01
2023602,4.2639014e+02,-4.9590027e+01,-8.2379974e+01
2023603,4.1912988e+02,-5.4740021e+01,-8.7170013e+01
2023604,4.1320996e+02,-5.6580017e+01,-9.4580017e+01
2023605,4.0645972e+02,-5.7009979e+01,-1.0235001e+02
2023606,4.0010010e+02,-5.2160004e+01,-1.1004001e+02
2023607,4.4612012e+02,-3.8100006e+01,-3.7160004e+01
2023608,4.5061011e+02,-3.8009979e+01,-3.0289978e+01
2023609,4.5488013e+02,-3.7600006e+01,-2.3619995e+01
2023610,4.6013989e+02,-3.6979980e+01,-1.6119995e+01
2023611,4.6614014e+02,-3.5510010e+01,-6.9700012e+00
2023612,4.7717993e+02,-3.2959991e+01,6.1399841e+00
2023613,4.8848999e+02,-3.1810028e+01,1.7239990e+01
2023614,4.5113013e+02,-3.9269989e+01,-3.9070007e+01
2023615,4.5616016e+02,-3.9130005e+01,-3.3069977e+01
2023616,4.6211011e+02,-3.8159973e+01,-2.6610016e+01
2023617,4.6718994e+02,-3.8290009e+01,-2.0099976e+01
2023618,4.7260010e+02,-3.9220001e+01,-1.3230011e+01
2023619,4.7778979e+02,-4.0059998e+01,-5.5899963e+00
2023620,4.8631030e+02,-3.9119995e+01,3.3600159e+00
2023621,4.6997974e+02,-3.4639984e+01,-5.5609985e+01
2023622,4.7624023e+02,-3.8500000e+01,-4.9040009e+01
2023623,4.8445996e+02,-3.8600006e+01,-4.2920013e+01
2023624,4.9091016e+02,-4.2660004e+01,-3.5959991e+01
2023625,4.9795996e+02,-4.7449982e+01,-2.8740021e+01
2023626,5.0405981e+02,-5.2570007e+01,-2.1369995e+01
2023627,5.0853003e+02,-5.6500000e+01,-1.4640015e+01
2023628,4.6099976e+02,-3.7989990e+01,-4.6699982e+01
2023629,4.6689966e+02,-4.1970001e+01,-4.1380005e+01
2023630,4.7215015e+02,-4.1209991e+01,-3.5129974e+01
2023631,4.7865991e+02,-4.0470001e+01,-2.8070007e+01
2023632,4.8507007e+02,-4.7500000e+01,-2.2389984e+01
2023633,4.9351001e+02,-5.5480011e+01,-1.7549988e+01
2023634,5.0091016e+02,-6.1840027e+01,-1.2220001e+01
2023635,2.5989014e+02,4.0139984e+01,-6.9179993e+01
2023636,2.6670996e+02,3.0209991e+01,-5.0179993e+01
2023637,2.9208984e+02,3.4760010e+01,-7.0260010e+01
2023638,2.9947021e+02,2.5019989e+01,-7.9529999e+01
2023639,3.0608984e+02,1.9839996e+01,-8.9940002e+01
2023640,3.1100000e+02,1.0089996e+01,-9.5459991e+01
2023641,3.2206982e+02,4.9499817e+00,-1.0345000e+02
2023642,2.5883984e+02,3.5029999e+01,-4.8389984e+01
2023643,2.6395020e+02,3.5980011e+01,-5.3160004e+01
2023644,2.7502002e+02,2.7800018e+01,-6.5220001e+01
2023645,2.9193994e+02,2.6450012e+01,-8.3270020e+01
2023646,2.9554004e+02,1.6570007e+01,-8.7009979e+01
2023647,3.0264990e+02,1.0539978e+01,-9.8429993e+01
2023648,3.0700000e+02,8.6999512e-01,-1.0349998e+02
2023649,2.5868018e+02,3.9190002e+01,-4.5799988e+01
2023650,2.6362988e+02,3.2800018e+01,-5.8279999e+01
2023651,2.7201025e+02,2.9989990e+01,-7.0399994e+01
2023652,2.7941992e+02,2.3109985e+01,-7.9709991e+01
2023653,2.8636035e+02,1.4899994e+01,-8.8070007e+01
2023654,2.8931006e+02,4.9700012e+00,-9.1699982e+01
2023655,2.9429004e+02,-7.6000061e+00,-9.3770020e+01
2023656,2.5929004e+02,3.5540009e+01,-5.3820007e+01
2023657,2.6520996e+02,3.3309998e+01,-6.3979980e+01
2023658,2.6486963e+02,2.8419983e+01,-7.0230011e+01
2023659,2.7053955e+02,2.1440002e+01,-8.1149994e+01
2023660,2.7213965e+02,8.6799927e+00,-7.9970001e+01
2023661,2.7839014e+02,-1.6100159e+00,-8.5660004e+01
2023662,2.8166016e+02,-1.1159973e+01,-8.6270020e+01
2023663,2.5947998e+02,5.0339996e+01,-5.4629974e+01
2023664,2.7799023e+02,2.8489990e+01,-6.3489990e+01
2023665,2.9550000e+02,2.6470001e+01,-7.4720001e+01
2023666,2.9990039e+02,2.2069977e+01,-8.3649994e+01
2023667,3.0387012e+02,1.6279999e+01,-8.9660004e+01
2023668,3.0808008e+02,1.2170013e+01,-9.7970001e+01
2023669,3.1584033e+02,2.7500000e+00,-1.0504001e+02
2023670,2.6787988e+02,3.1739990e+01,-6.5110016e+01
2023671,2.4664990e+02,4.5989990e+01,-6.4830017e+01
2023672,3.5220996e+02,-9.5400085e+00,-1.1425000e+02
2023673,3.6084033e+02,-2.3309998e+01,-1.1905000e+02
2023674,3.6927979e+02,-3.1589996e+01,-1.1600000e+02
2023675,3.7479004e+02,-4.1299988e+01,-1.1130998e+02
2023676,3.6281006e+02,-4.6350006e+01,-1.1543001e+02
2023677,3.5504980e+02,-3.9289978e+01,-1.1870000e+02
2023678,3.4775977e+02,-2.8509979e+01,-1.1419000e+02
2023679,3.3458984e+02,-2.5049988e+01,-1.0394000e+02
2023680,3.4915967e+02,-5.4019989e+01,-1.1755998e+02
2023681,3.4487988e+02,-4.4579987e+01,-1.2197000e+02
2023682,3.3568994e+02,-3.5470001e+01,-1.1598999e+02
2023683,3.2600000e+02,-2.9640015e+01,-1.0104999e+02
2023684,3.1318994e+02,-3.8020020e+01,-1.0361000e+02
2023685,3.2575977e+02,-4.2089996e+01,-1.1203000e+02
2023686,3.3256006e+02,-5.0059998e+01,-1.2052998e+02
2023687,3.4343018e+02,-5.4850006e+01,-1.1532999e+02
2023688,3.4977002e+02,-1.3409973e+01,-1.1431000e+02
2023689,3.6750000e+02,-2.4000000e+01,-1.2124998e+02
2023690,3.7276025e+02,-3.3710022e+01,-1.1729001e+02
2023691,3.8140967e+02,-4.0860016e+01,-1.1229001e+02
2023692,3.5350000e+02,-2.5980011e+01,-1.1781998e+02
2023693,3.8365967e+02,-3.3529999e+01,-1.2387997e+02
2023694,3.9866016e+02,-4.7539978e+01,-1.2688000e+02
2023695,4.0679004e+02,-5.3220001e+01,-1.2175000e+02
2023696,3.9320996e+02,-4.7539978e+01,-1.1684000e+02
2023697,3.8773975e+02,-3.9779999e+01,-1.2378999e+02
2023698,3.7577979e+02,-3.0300018e+01,-1.2224998e+02
2023699,3.4981006e+02,-2.1670013e+01,-1.1684998e+02
