NodeNumber,xDisp,yDisp,zDisp
2023483,4.2371021e+02,-9.1550018e+01,-8.3009979e+01
2023484,4.2431982e+02,-9.0489990e+01,-7.9040009e+01
2023485,4.2888989e+02,-8.5220001e+01,-7.5449982e+01
2023486,4.3236011e+02,-8.1979996e+01,-7.2459991e+01
2023487,4.3541016e+02,-7.7259995e+01,-6.8879974e+01
2023488,4.3934009e+02,-7.4390015e+01,-6.5819977e+01
2023489,4.4343970e+02,-6.9549988e+01,-6.1309967e+01
2023490,4.4791992e+02,-6.6869995e+01,-5.7199982e+01
2023491,4.5196997e+02,-6.2559998e+01,-5.2589996e+01
2023492,4.5628003e+02,-5.9649994e+01,-4.8209961e+01
2023493,4.1754980e+02,-9.2039993e+01,-8.1160004e+01
2023494,4.2516992e+02,-8.5080002e+01,-7.6380005e+01
2023495,4.2994995e+02,-7.9850006e+01,-7.2450012e+01
2023496,4.3475024e+02,-7.3970001e+01,-6.8109985e+01
2023497,4.3927979e+02,-7.0019989e+01,-6.4529999e+01
2023498,4.4315991e+02,-6.4660004e+01,-6.0010010e+01
2023499,4.4719019e+02,-6.1830017e+01,-5.6679993e+01
2023500,4.5020020e+02,-5.7750000e+01,-5.2380005e+01
2023501,4.5393018e+02,-5.5230011e+01,-4.8779999e+01
2023502,4.5753003e+02,-5.1269989e+01,-4.4540009e+01
2023503,4.2301001e+02,-8.3449997e+01,-7.6970001e+01
2023504,4.2706030e+02,-7.8940002e+01,-7.2959991e+01
2023505,4.3236011e+02,-7.3209991e+01,-6.9129974e+01
2023506,4.3690991e+02,-6.8520020e+01,-6.4990021e+01
2023507,4.4033008e+02,-6.3100006e+01,-6.0269989e+01
2023508,4.4416016e+02,-5.9350006e+01,-5.7599976e+01
2023509,4.4692993e+02,-5.5339996e+01,-5.2699982e+01
2023510,4.5018994e+02,-5.3019989e+01,-4.9929993e+01
2023511,4.5302002e+02,-4.9149994e+01,-4.5740021e+01
2023512,4.5496997e+02,-4.8429993e+01,-4.2529999e+01
2023513,3.3493994e+02,-7.0740021e+01,-8.7380005e+01
2023514,3.7125977e+02,-6.9730011e+01,-8.9020020e+01
2023515,4.0244971e+02,-7.4619995e+01,-8.8860016e+01
2023516,4.1776025e+02,-8.4800003e+01,-8.6559998e+01
2023517,3.3445996e+02,-6.7500000e+01,-8.6990021e+01
2023518,3.6972998e+02,-7.2550018e+01,-8.8979980e+01
2023519,4.0633008e+02,-7.6049988e+01,-8.8500000e+01
2023520,4.1950977e+02,-9.3850006e+01,-8.6869995e+01
2023521,3.3773975e+02,-6.0110016e+01,-8.5449982e+01
2023522,3.7321973e+02,-6.7549988e+01,-8.7809998e+01
2023523,4.0686035e+02,-7.9449997e+01,-9.0299988e+01
2023524,4.1317969e+02,-9.2579987e+01,-8.4959991e+01
2023525,2.6950977e+02,-1.7679993e+01,-3.5419983e+01
2023526,2.7787012e+02,-1.6779999e+01,-4.5330017e+01
2023527,2.7041016e+02,-1.6900024e+00,-3.9279999e+01
2023528,2.4999023e+02,3.7699890e+00,-5.1129974e+01
2023529,2.5804980e+02,-2.4500122e+00,-3.3570007e+01
2023530,2.4935986e+02,5.1299744e+00,-2.5440002e+01
2023531,2.8111963e+02,-2.5940002e+01,-4.7429993e+01
2023532,2.7424023e+02,-1.6610016e+01,-4.1250000e+01
2023533,2.8043018e+02,-9.1300049e+00,-5.0929993e+01
2023534,2.6925000e+02,-1.4350006e+01,-4.9070007e+01
2023535,2.8461035e+02,-2.7029999e+01,-6.8049988e+01
2023536,2.7972998e+02,-1.6390015e+01,-5.4630005e+01
2023537,3.6742969e+02,-7.4160004e+01,-6.5040009e+01
2023538,3.7865015e+02,-7.3219986e+01,-5.4539978e+01
2023539,4.0155981e+02,-6.7069977e+01,-4.4160004e+01
2023540,4.0839990e+02,-6.1769989e+01,-4.2229980e+01
2023541,4.1143018e+02,-5.8139984e+01,-4.2259979e+01
2023542,4.1344995e+02,-5.7940002e+01,-3.8920013e+01
2023543,4.1595020e+02,-5.7270020e+01,-3.6529999e+01
2023544,4.1783008e+02,-5.7910004e+01,-3.0989990e+01
2023545,4.2291016e+02,-5.6899994e+01,-2.5369995e+01
2023546,4.2655005e+02,-5.8070007e+01,-1.8450012e+01
2023547,3.5751001e+02,-7.7470001e+01,-6.6000000e+01
2023548,3.8059985e+02,-7.1290009e+01,-5.3289978e+01
2023549,4.0792993e+02,-6.6209991e+01,-4.6830017e+01
2023550,4.1510010e+02,-5.9769989e+01,-3.8869995e+01
2023551,4.1677002e+02,-5.8459991e+01,-3.6170013e+01
2023552,4.1982983e+02,-5.9209991e+01,-3.1579987e+01
2023553,4.1955981e+02,-5.8719971e+01,-2.9450012e+01
2023554,4.2172998e+02,-5.7869995e+01,-2.7470001e+01
2023555,4.2352026e+02,-5.7900024e+01,-2.2709991e+01
2023556,4.2777002e+02,-5.7709991e+01,-1.7309998e+01
2023557,3.5163013e+02,-7.8229980e+01,-6.3169983e+01
2023558,3.7468018e+02,-7.4020020e+01,-5.4709991e+01
2023559,4.0064014e+02,-6.6019989e+01,-4.5830017e+01
2023560,4.2015015e+02,-6.0899994e+01,-3.3750000e+01
2023561,4.2183032e+02,-5.9680023e+01,-3.1100006e+01
2023562,4.2091016e+02,-5.9649994e+01,-2.8649994e+01
2023563,4.2266992e+02,-5.8779999e+01,-2.7609985e+01
2023564,4.2328003e+02,-5.8509979e+01,-2.4630005e+01
2023565,4.2618018e+02,-5.8109985e+01,-2.1100006e+01
2023566,4.2892993e+02,-5.7920013e+01,-1.5739990e+01
2023567,3.4719019e+02,-7.9369995e+01,-6.8619995e+01
2023568,3.7016992e+02,-7.4040009e+01,-5.7319977e+01
2023569,3.9496997e+02,-6.8450012e+01,-4.9880005e+01
2023570,4.1357007e+02,-6.1779999e+01,-4.2300018e+01
2023571,4.2151001e+02,-6.0909973e+01,-3.0640015e+01
2023572,4.2280005e+02,-5.9660004e+01,-2.9619995e+01
2023573,4.2240991e+02,-5.8880005e+01,-2.7510010e+01
2023574,4.2414014e+02,-5.8559998e+01,-2.5489990e+01
2023575,4.2698022e+02,-5.8230011e+01,-2.0500000e+01
2023576,4.3004028e+02,-5.8010010e+01,-1.6549988e+01
2023577,3.7323022e+02,-7.5240005e+01,-6.7990021e+01
2023578,3.8236011e+02,-7.6900009e+01,-5.7579987e+01
2023579,3.9749023e+02,-7.1010010e+01,-5.0900024e+01
2023580,4.0463989e+02,-6.6160004e+01,-4.7349976e+01
2023581,4.0966016e+02,-6.2119995e+01,-4.6070007e+01
2023582,4.1283984e+02,-6.2390015e+01,-4.2950012e+01
2023583,4.1654980e+02,-5.8839996e+01,-3.7059998e+01
2023584,4.2179028e+02,-5.7649994e+01,-3.1970001e+01
2023585,4.2566992e+02,-5.7180023e+01,-2.5439972e+01
2023586,4.3092993e+02,-5.7990021e+01,-1.9720001e+01
2023587,3.9826025e+02,-8.3219986e+01,-7.5120026e+01
2023588,4.0314990e+02,-8.3419983e+01,-6.7729980e+01
2023589,4.0956006e+02,-7.8720001e+01,-6.2170013e+01
2023590,4.1495972e+02,-7.7150009e+01,-5.5570007e+01
2023591,4.2075977e+02,-6.8619995e+01,-5.2070007e+01
2023592,4.2798022e+02,-6.1179993e+01,-5.1290009e+01
2023593,4.3160986e+02,-5.6179993e+01,-4.5989990e+01
2023594,4.3618970e+02,-5.4170013e+01,-4.2529999e+01
2023595,4.4016016e+02,-5.0269989e+01,-3.8029999e+01
2023596,4.4513013e+02,-4.9970001e+01,-3.4009979e+01
2023597,4.3783032e+02,-5.4040009e+01,-2.5440002e+01
2023598,4.3378979e+02,-5.4839996e+01,-3.1669983e+01
2023599,4.2893018e+02,-5.6029999e+01,-3.6350006e+01
2023600,4.2499976e+02,-5.8420013e+01,-4.1949982e+01
2023601,4.1904004e+02,-6.1269989e+01,-4.4980011e+01
2023602,4.1237988e+02,-7.2660019e+01,-4.8099976e+01
2023603,4.0518018e+02,-7.9370010e+01,-5.0910004e+01
2023604,3.9925977e+02,-8.3980011e+01,-5.6690002e+01
2023605,3.9380981e+02,-8.6499985e+01,-6.5049988e+01
2023606,3.8669971e+02,-8.0800003e+01,-7.2370026e+01
2023607,4.3012988e+02,-5.7760010e+01,-1.2739990e+01
2023608,4.3399976e+02,-5.7459991e+01,-6.4599915e+00
2023609,4.3757007e+02,-5.7209991e+01,-1.6998291e-01
2023610,4.4246997e+02,-5.6440002e+01,7.2000122e+00
2023611,4.4793994e+02,-5.5130005e+01,1.6119995e+01
2023612,4.5863013e+02,-5.2869995e+01,2.8910004e+01
2023613,4.6901001e+02,-5.1790009e+01,3.9849976e+01
2023614,4.3415015e+02,-5.9349976e+01,-1.4760010e+01
2023615,4.3847021e+02,-5.9350006e+01,-9.1900024e+00
2023616,4.4398022e+02,-5.8319977e+01,-3.1300049e+00
2023617,4.4846973e+02,-5.8700012e+01,3.0700073e+00
2023618,4.5351025e+02,-5.9709991e+01,9.5199890e+00
2023619,4.5865015e+02,-5.9950012e+01,1.7260010e+01
2023620,4.6677026e+02,-5.9500000e+01,2.5840027e+01
2023621,4.5059009e+02,-5.2130005e+01,-2.8069977e+01
2023622,4.5533008e+02,-5.5559998e+01,-2.2169983e+01
2023623,4.6362988e+02,-5.3890015e+01,-1.7190002e+01
2023624,4.6997998e+02,-5.8459991e+01,-1.0859985e+01
2023625,4.7741992e+02,-6.4289978e+01,-3.7500000e+00
2023626,4.8355981e+02,-7.0329987e+01,3.2699890e+00
2023627,4.8813013e+02,-7.5290009e+01,9.5000000e+00
2023628,4.4305005e+02,-5.7919983e+01,-2.0910004e+01
2023629,4.4865991e+02,-6.2040009e+01,-1.6290009e+01
