NodeNumber,xDisp,yDisp,zDisp
2023483,4.1303979e+02,-6.1250000e+01,-1.3066000e+02
2023484,4.1921973e+02,-5.6399994e+01,-1.2576999e+02
2023485,4.2259985e+02,-5.2910004e+01,-1.2156000e+02
2023486,4.2796997e+02,-4.8230011e+01,-1.1732001e+02
2023487,4.3164990e+02,-4.4679993e+01,-1.1295996e+02
2023488,4.3698999e+02,-4.0540009e+01,-1.0879999e+02
2023489,4.4128003e+02,-3.6690002e+01,-1.0394998e+02
2023490,4.4624023e+02,-3.3379974e+01,-9.9169983e+01
2023491,4.5059009e+02,-2.9929993e+01,-9.4089996e+01
2023492,4.5498999e+02,-2.6790009e+01,-8.9069977e+01
2023493,4.0993994e+02,-5.8709991e+01,-1.2780002e+02
2023494,4.1555029e+02,-5.3520020e+01,-1.2286002e+02
2023495,4.2142017e+02,-4.8459991e+01,-1.1863998e+02
2023496,4.2577026e+02,-4.4029999e+01,-1.1382001e+02
2023497,4.3166992e+02,-3.8529999e+01,-1.0939999e+02
2023498,4.3644019e+02,-3.3940002e+01,-1.0434000e+02
2023499,4.4173022e+02,-2.9890015e+01,-1.0003998e+02
2023500,4.4580029e+02,-2.6279999e+01,-9.4910004e+01
2023501,4.5020996e+02,-2.3110016e+01,-9.0519989e+01
2023502,4.5469995e+02,-1.9630005e+01,-8.5399994e+01
2023503,4.0944019e+02,-5.3339996e+01,-1.2416998e+02
2023504,4.1511011e+02,-4.8119995e+01,-1.1975000e+02
2023505,4.1994995e+02,-4.3410004e+01,-1.1484000e+02
2023506,4.2563989e+02,-3.8490021e+01,-1.1067001e+02
2023507,4.2968018e+02,-3.4369995e+01,-1.0544998e+02
2023508,4.3485010e+02,-2.9020020e+01,-1.0194000e+02
2023509,4.3876978e+02,-2.5779999e+01,-9.6139984e+01
2023510,4.4331006e+02,-2.2220001e+01,-9.2299988e+01
2023511,4.4741992e+02,-1.8589996e+01,-8.7170013e+01
2023512,4.5063013e+02,-1.6809998e+01,-8.2669983e+01
2023513,3.2898975e+02,-4.5920013e+01,-1.3189999e+02
2023514,3.6695996e+02,-4.2510010e+01,-1.3758002e+02
2023515,3.9700977e+02,-4.7959991e+01,-1.3913000e+02
2023516,4.1135010e+02,-5.7790009e+01,-1.3656000e+02
2023517,3.2562012e+02,-4.2570007e+01,-1.3163000e+02
2023518,3.6210986e+02,-4.4720001e+01,-1.3634998e+02
2023519,3.9906982e+02,-4.9910004e+01,-1.3901001e+02
2023520,4.0604004e+02,-6.4540009e+01,-1.3607999e+02
2023521,3.2664990e+02,-3.2710022e+01,-1.2920999e+02
2023522,3.6439990e+02,-3.8069977e+01,-1.3432001e+02
2023523,3.9403027e+02,-5.2619995e+01,-1.4056000e+02
2023524,4.0072998e+02,-6.0350006e+01,-1.3266000e+02
