NodeNumber,xDisp,yDisp,zDisp
2023483,4.3355981e+02,-5.0690002e+01,-6.0199982e+01
2023484,4.3552979e+02,-5.6639984e+01,-5.7029999e+01
2023485,4.3494995e+02,-5.3669983e+01,-5.7399994e+01
2023486,4.3522974e+02,-5.0119995e+01,-5.7059998e+01
2023487,4.3783008e+02,-4.3769989e+01,-5.6009979e+01
2023488,4.4123999e+02,-3.9350006e+01,-5.5219971e+01
2023489,4.4455005e+02,-3.3199982e+01,-5.2399963e+01
2023490,4.5104980e+02,-2.8079987e+01,-4.9429993e+01
2023491,4.5502026e+02,-2.2299988e+01,-4.5970001e+01
2023492,4.6201001e+02,-1.6190002e+01,-4.2279968e+01
2023493,4.3281006e+02,-6.2970001e+01,-5.9010010e+01
2023494,4.3197998e+02,-5.9110016e+01,-5.8900024e+01
2023495,4.3813013e+02,-5.1010010e+01,-5.5820007e+01
2023496,4.4186011e+02,-4.3750000e+01,-5.4579987e+01
2023497,4.4666992e+02,-3.7049988e+01,-5.2380005e+01
2023498,4.5001001e+02,-2.9880005e+01,-4.9220001e+01
2023499,4.5473999e+02,-2.5210022e+01,-4.7579987e+01
2023500,4.5750000e+02,-1.9299988e+01,-4.4540009e+01
2023501,4.6141992e+02,-1.4959991e+01,-4.2820007e+01
2023502,4.6276001e+02,-1.0709991e+01,-4.0309998e+01
2023503,4.3269995e+02,-6.0809998e+01,-6.0079987e+01
2023504,4.4077026e+02,-5.2729980e+01,-5.5290009e+01
2023505,4.4563013e+02,-4.5429993e+01,-5.3739990e+01
2023506,4.5051001e+02,-3.8000000e+01,-5.1370026e+01
2023507,4.5310010e+02,-3.0890015e+01,-4.8970001e+01
2023508,4.5772021e+02,-2.4270020e+01,-4.9309998e+01
2023509,4.5801978e+02,-1.9809998e+01,-4.4639984e+01
2023510,4.6014990e+02,-1.6350006e+01,-4.4049988e+01
2023511,4.5991016e+02,-1.3299988e+01,-4.1660004e+01
2023512,4.6056030e+02,-1.3950012e+01,-3.9589996e+01
2023513,3.2558008e+02,-2.9150024e+01,-8.2899994e+01
2023514,3.5312988e+02,-4.4610016e+01,-7.7820007e+01
2023515,3.8417969e+02,-3.6179993e+01,-7.1390015e+01
2023516,4.1476025e+02,-3.9950012e+01,-6.2339996e+01
2023517,3.3100977e+02,-2.8799988e+01,-7.9390015e+01
2023518,3.6406006e+02,-3.1339996e+01,-7.5500000e+01
2023519,3.9796973e+02,-3.4100006e+01,-6.4670013e+01
2023520,4.2719971e+02,-4.6050018e+01,-6.2940002e+01
2023521,3.4029004e+02,-1.9230011e+01,-7.6649994e+01
