NodeNumber,xDisp,yDisp,zDisp
2023483,4.2713013e+02,-7.5060013e+01,-1.0914999e+02
2023484,4.3190967e+02,-7.0580002e+01,-1.0444000e+02
2023485,4.3550024e+02,-6.6619995e+01,-1.0091998e+02
2023486,4.3982983e+02,-6.2839996e+01,-9.6920013e+01
2023487,4.4350000e+02,-5.8809998e+01,-9.3009979e+01
2023488,4.4786987e+02,-5.5630005e+01,-8.9129974e+01
2023489,4.5188013e+02,-5.1690002e+01,-8.4639984e+01
2023490,4.5608008e+02,-4.9089996e+01,-8.0209991e+01
2023491,4.5973999e+02,-4.5880005e+01,-7.5540009e+01
2023492,4.6332983e+02,-4.3660004e+01,-7.0889984e+01
2023493,4.2199023e+02,-7.4959991e+01,-1.0651001e+02
2023494,4.2851025e+02,-6.8589996e+01,-1.0236002e+02
2023495,4.3380005e+02,-6.3260010e+01,-9.7989990e+01
2023496,4.3813989e+02,-5.8050018e+01,-9.3809998e+01
2023497,4.4312012e+02,-5.3589996e+01,-8.9570007e+01
2023498,4.4742017e+02,-4.8809998e+01,-8.4960022e+01
2023499,4.5184009e+02,-4.5619995e+01,-8.0910004e+01
2023500,4.5532031e+02,-4.2139984e+01,-7.6220001e+01
2023501,4.5895996e+02,-3.9809998e+01,-7.2160004e+01
2023502,4.6271997e+02,-3.6660004e+01,-6.7480011e+01
2023503,4.2269995e+02,-6.9549988e+01,-1.0406000e+02
2023504,4.2742017e+02,-6.4470001e+01,-9.9360016e+01
2023505,4.3259985e+02,-5.9019989e+01,-9.5389984e+01
2023506,4.3794019e+02,-5.3820007e+01,-9.0890015e+01
2023507,4.4164990e+02,-4.8720001e+01,-8.5940002e+01
2023508,4.4600000e+02,-4.4480011e+01,-8.2449982e+01
2023509,4.4934985e+02,-4.0980011e+01,-7.7179993e+01
2023510,4.5304980e+02,-3.8350006e+01,-7.3699982e+01
2023511,4.5633984e+02,-3.5239990e+01,-6.9029999e+01
2023512,4.5892017e+02,-3.4209991e+01,-6.5089996e+01
2023513,3.3866992e+02,-6.1840027e+01,-1.1295999e+02
2023514,3.7660010e+02,-5.7490021e+01,-1.1813000e+02
2023515,4.0763965e+02,-6.1470001e+01,-1.1883002e+02
2023516,4.2324023e+02,-7.1059998e+01,-1.1517001e+02
2023517,3.3548975e+02,-5.9049988e+01,-1.1290002e+02
2023518,3.7223975e+02,-6.1390015e+01,-1.1668997e+02
2023519,4.1002002e+02,-6.5009979e+01,-1.1842999e+02
