NodeNumber,xDisp,yDisp,zDisp
2023483,4.1763989e+02,-5.9290009e+01,-8.4949982e+01
2023484,4.2212988e+02,-5.2260010e+01,-8.1839996e+01
2023485,4.2301978e+02,-5.0250000e+01,-7.9959991e+01
2023486,4.2618970e+02,-4.4459991e+01,-7.7329987e+01
2023487,4.2845996e+02,-4.0100006e+01,-7.5029968e+01
2023488,4.3336987e+02,-3.5040009e+01,-7.2159973e+01
2023489,4.3865991e+02,-2.8100006e+01,-6.8069977e+01
2023490,4.4764014e+02,-2.2109985e+01,-6.4059998e+01
2023491,4.5369995e+02,-1.5480011e+01,-5.9790009e+01
2023492,4.5936987e+02,-1.0709991e+01,-5.6299988e+01
2023493,4.1952979e+02,-5.2440002e+01,-8.3490021e+01
2023494,4.2456006e+02,-4.8369995e+01,-7.9390015e+01
2023495,4.2740991e+02,-4.2700012e+01,-7.6279999e+01
2023496,4.2694019e+02,-4.1490021e+01,-7.6049988e+01
2023497,4.3048975e+02,-3.5230011e+01,-7.2929993e+01
2023498,4.3801978e+02,-2.7040009e+01,-6.8029999e+01
2023499,4.4730981e+02,-2.0740021e+01,-6.4129974e+01
2023500,4.5268994e+02,-1.3809998e+01,-6.0010010e+01
2023501,4.5773975e+02,-8.9200134e+00,-5.7079987e+01
2023502,4.5990991e+02,-4.4299927e+00,-5.4070007e+01
2023503,4.2684985e+02,-4.5010010e+01,-7.7869995e+01
2023504,4.2923022e+02,-3.9329987e+01,-7.4899994e+01
2023505,4.3420972e+02,-3.5190002e+01,-7.1519989e+01
2023506,4.3670972e+02,-3.0760010e+01,-6.8350006e+01
2023507,4.3854004e+02,-2.7520020e+01,-6.7070007e+01
2023508,4.4937988e+02,-1.9180023e+01,-6.4529999e+01
2023509,4.5041968e+02,-1.3429993e+01,-6.0500000e+01
2023510,4.5283008e+02,-1.0470001e+01,-5.8709991e+01
2023511,4.5408008e+02,-7.5099792e+00,-5.5540009e+01
2023512,4.5590991e+02,-8.5199890e+00,-5.2690002e+01
2023513,3.4098975e+02,-4.1760010e+01,-9.2559998e+01
2023514,3.8100000e+02,-3.7900024e+01,-9.2290009e+01
2023515,4.0438965e+02,-4.7040009e+01,-9.0360016e+01
2023516,4.1927002e+02,-5.5970001e+01,-8.8549988e+01
2023517,3.4267969e+02,-4.1260010e+01,-9.0760010e+01
2023518,3.7658008e+02,-4.3750000e+01,-9.3159973e+01
2023519,4.1662988e+02,-4.6649994e+01,-8.8450012e+01
2023520,4.1596973e+02,-6.3260010e+01,-8.9570007e+01
2023521,3.4275977e+02,-3.5910004e+01,-9.2679993e+01
2023522,3.8340967e+02,-4.0049988e+01,-8.9639984e+01
2023523,4.1294043e+02,-5.2679993e+01,-9.2579987e+01
2023524,4.1864990e+02,-5.1389984e+01,-8.4589996e+01
2023525,2.7883008e+02,5.5799866e+00,-4.2289978e+01
2023526,2.7775000e+02,2.0170013e+01,-4.9750000e+01
2023527,2.7729004e+02,3.5479980e+01,-3.5919983e+01
2023528,2.5291016e+02,2.8779999e+01,-4.5969971e+01
2023529,2.5931982e+02,2.8669983e+01,-3.3989990e+01
2023530,2.5839990e+02,4.4629974e+01,-2.4190002e+01
2023531,2.7800977e+02,1.9969971e+01,-4.3199982e+01
2023532,2.8083008e+02,1.5869995e+01,-3.7679993e+01
2023533,2.8239014e+02,1.8670013e+01,-4.5179993e+01
2023534,2.7873975e+02,1.5459991e+01,-5.4490021e+01
2023535,2.8546045e+02,3.0499878e+00,-6.5799988e+01
2023536,2.8939014e+02,1.6339996e+01,-6.0220001e+01
2023537,3.7454980e+02,-4.5760010e+01,-6.3520020e+01
2023538,3.8894995e+02,-4.2259979e+01,-5.3279999e+01
2023539,4.1586987e+02,-3.4739990e+01,-4.3919983e+01
2023540,4.2212012e+02,-2.9489990e+01,-4.2380005e+01
2023541,4.2270996e+02,-2.4079987e+01,-4.8479980e+01
2023542,4.2317993e+02,-2.1399994e+01,-4.7839996e+01
2023543,4.2356982e+02,-2.0910004e+01,-4.7319977e+01
2023544,4.2560986e+02,-2.3320007e+01,-4.0750000e+01
2023545,4.2968018e+02,-2.2289978e+01,-3.5119995e+01
2023546,4.3380981e+02,-2.2880005e+01,-2.9549988e+01
2023547,3.6561011e+02,-4.8880005e+01,-6.5760010e+01
2023548,3.9086011e+02,-4.0980011e+01,-5.3779999e+01
2023549,4.1984985e+02,-3.4959991e+01,-4.9820007e+01
2023550,4.2716016e+02,-2.6690002e+01,-4.1899994e+01
2023551,4.2870996e+02,-2.5259979e+01,-3.9420013e+01
2023552,4.3045972e+02,-2.5630005e+01,-3.6750000e+01
2023553,4.3018970e+02,-2.5239990e+01,-3.5270020e+01
2023554,4.3041992e+02,-2.3389984e+01,-3.6040009e+01
2023555,4.3169019e+02,-2.3070007e+01,-3.3190002e+01
2023556,4.3468994e+02,-2.2500000e+01,-2.8489990e+01
2023557,3.5928003e+02,-4.9799988e+01,-6.2539978e+01
2023558,3.8408008e+02,-4.4490021e+01,-5.5670013e+01
2023559,4.1225000e+02,-3.4480011e+01,-4.8840027e+01
2023560,4.3228003e+02,-2.7850006e+01,-3.6740021e+01
2023561,4.3384985e+02,-2.6510010e+01,-3.4290009e+01
2023562,4.3191016e+02,-2.6420013e+01,-3.4019989e+01
2023563,4.3283984e+02,-2.5079987e+01,-3.4079987e+01
2023564,4.3336011e+02,-2.4389984e+01,-3.2430023e+01
2023565,4.3481006e+02,-2.3350006e+01,-3.0279999e+01
2023566,4.3677026e+02,-2.2910004e+01,-2.6759979e+01
2023567,3.5569995e+02,-5.0589996e+01,-6.9569977e+01
2023568,3.7914014e+02,-4.4880005e+01,-5.8329987e+01
2023569,4.0565991e+02,-3.7440002e+01,-5.3450012e+01
2023570,4.2513013e+02,-2.9970001e+01,-4.7070007e+01
2023571,4.3236011e+02,-2.7940002e+01,-3.6150024e+01
2023572,4.3376978e+02,-2.6480011e+01,-3.5670013e+01
2023573,4.3323999e+02,-2.5170013e+01,-3.4750000e+01
2023574,4.3433984e+02,-2.4320007e+01,-3.3290009e+01
2023575,4.3634009e+02,-2.3580017e+01,-3.0050018e+01
2023576,4.3879028e+02,-2.3110016e+01,-2.6149994e+01
2023577,3.8123022e+02,-4.6880005e+01,-6.7630005e+01
2023578,3.9207983e+02,-4.4680023e+01,-5.5429993e+01
2023579,4.1237988e+02,-3.9050018e+01,-4.9570007e+01
2023580,4.1595972e+02,-3.2800018e+01,-5.0259979e+01
2023581,4.1901025e+02,-2.8350006e+01,-5.2779999e+01
2023582,4.2162988e+02,-2.3800018e+01,-5.1829987e+01
2023583,4.2465967e+02,-2.1890015e+01,-4.6049988e+01
2023584,4.2946997e+02,-2.2290009e+01,-4.1339996e+01
2023585,4.3285010e+02,-2.2240021e+01,-3.5269989e+01
2023586,4.3738989e+02,-2.2809998e+01,-2.9809998e+01
2023587,4.0591992e+02,-5.1220001e+01,-7.4870026e+01
2023588,4.0904004e+02,-4.9000000e+01,-6.7009979e+01
2023589,4.1481982e+02,-4.4460022e+01,-6.3260010e+01
2023590,4.1953003e+02,-4.0210022e+01,-5.7390015e+01
2023591,4.2494971e+02,-3.1440002e+01,-5.6110016e+01
2023592,4.3557007e+02,-2.1489990e+01,-5.9290009e+01
2023593,4.3816016e+02,-1.6350006e+01,-5.4459991e+01
2023594,4.4282983e+02,-1.6940002e+01,-5.0949982e+01
2023595,4.4591992e+02,-1.6000000e+01,-4.6200012e+01
2023596,4.5021021e+02,-1.7029999e+01,-4.1979980e+01
2023597,4.4365991e+02,-1.9910004e+01,-3.5039978e+01
2023598,4.4034009e+02,-2.0220001e+01,-4.0599976e+01
2023599,4.3591992e+02,-2.0649994e+01,-4.5119995e+01
2023600,4.3257983e+02,-1.6080017e+01,-5.1440002e+01
2023601,4.2675977e+02,-1.9519989e+01,-5.3270020e+01
2023602,4.1710986e+02,-3.6710022e+01,-5.2309998e+01
2023603,4.1068018e+02,-4.5880005e+01,-5.3269989e+01
2023604,4.0587012e+02,-5.2630005e+01,-5.6320007e+01
2023605,4.0234985e+02,-5.8539978e+01,-6.4559998e+01
2023606,3.9493994e+02,-5.1769989e+01,-7.1230011e+01
2023607,4.3657031e+02,-2.2260010e+01,-2.4690002e+01
2023608,4.3876978e+02,-2.1910004e+01,-2.0679993e+01
2023609,4.4127026e+02,-2.1399994e+01,-1.6130005e+01
2023610,4.4344995e+02,-2.1320007e+01,-1.1769989e+01
2023611,4.4818018e+02,-2.0000000e+01,-3.0700073e+00
2023612,4.5994019e+02,-1.8630005e+01,1.0239990e+01
2023613,4.7890015e+02,-1.7790009e+01,2.0399994e+01
2023614,4.3992993e+02,-2.2609985e+01,-2.5840027e+01
