NodeNumber,xDisp,yDisp,zDisp
2023483,3.9311011e+02,-6.3730011e+01,-1.0331998e+02
2023484,3.9535010e+02,-6.0779999e+01,-9.8320007e+01
2023485,4.0065015e+02,-5.4790009e+01,-9.4660004e+01
2023486,4.0507007e+02,-5.0260010e+01,-9.1230011e+01
2023487,4.0901025e+02,-4.5029999e+01,-8.7409973e+01
2023488,4.1332983e+02,-4.1590027e+01,-8.4229980e+01
2023489,4.1749976e+02,-3.6669983e+01,-7.9909973e+01
2023490,4.2197998e+02,-3.3609985e+01,-7.5989990e+01
2023491,4.2540991e+02,-3.0059998e+01,-7.1730011e+01
2023492,4.2905005e+02,-2.7320007e+01,-6.7569977e+01
2023493,3.8560986e+02,-6.4540009e+01,-1.0028000e+02
2023494,3.9485010e+02,-5.6880005e+01,-9.6100006e+01
2023495,4.0040015e+02,-5.0589996e+01,-9.2279999e+01
2023496,4.0557007e+02,-4.4410004e+01,-8.8010010e+01
2023497,4.1031006e+02,-3.9709991e+01,-8.4459991e+01
2023498,4.1444995e+02,-3.4100006e+01,-8.0080017e+01
2023499,4.1873999e+02,-3.0790009e+01,-7.6709991e+01
2023500,4.2203027e+02,-2.6649994e+01,-7.2309998e+01
2023501,4.2552002e+02,-2.4029999e+01,-6.8720001e+01
2023502,4.2888989e+02,-2.0589996e+01,-6.4510010e+01
2023503,3.9140991e+02,-5.7790009e+01,-9.7449982e+01
2023504,3.9607007e+02,-5.1419983e+01,-9.3390015e+01
2023505,4.0186987e+02,-4.5320007e+01,-8.9639984e+01
2023506,4.0653979e+02,-3.9970001e+01,-8.5529999e+01
2023507,4.1027002e+02,-3.4390015e+01,-8.0989990e+01
2023508,4.1431006e+02,-3.0170013e+01,-7.8459991e+01
2023509,4.1712964e+02,-2.6050018e+01,-7.3320007e+01
2023510,4.2045996e+02,-2.3419983e+01,-7.0399994e+01
2023511,4.2324023e+02,-2.0009979e+01,-6.6149994e+01
2023512,4.2556030e+02,-1.8799988e+01,-6.2600006e+01
2023513,3.0391016e+02,-4.4920013e+01,-1.0785999e+02
2023514,3.4100977e+02,-4.4059998e+01,-1.0929001e+02
2023515,3.7140967e+02,-5.0390015e+01,-1.1069000e+02
2023516,3.8647998e+02,-5.9110016e+01,-1.0685999e+02
2023517,3.0400000e+02,-4.1330017e+01,-1.0730002e+02
2023518,3.3821973e+02,-4.6970001e+01,-1.0976999e+02
2023519,3.7433008e+02,-5.1600006e+01,-1.0953000e+02
2023520,3.8681006e+02,-6.9589996e+01,-1.0789001e+02
2023521,3.0579004e+02,-3.4690002e+01,-1.0622998e+02
2023522,3.4193994e+02,-4.1959991e+01,-1.0859000e+02
2023523,3.7442041e+02,-5.4570007e+01,-1.1125000e+02
2023524,3.8023975e+02,-6.7179993e+01,-1.0532001e+02
2023525,2.5191016e+02,1.0619995e+01,-7.8579987e+01
2023526,2.5076025e+02,1.9230011e+01,-7.9170013e+01
2023527,2.3439990e+02,2.7119995e+01,-6.8970001e+01
2023528,2.3497998e+02,3.4529999e+01,-7.7779999e+01
2023529,2.3939990e+02,3.0029999e+01,-7.5889984e+01
2023530,2.3335986e+02,4.4049988e+01,-6.2279999e+01
2023531,2.5761963e+02,4.0399780e+00,-7.6970001e+01
2023532,2.4951025e+02,6.6300049e+00,-6.7889984e+01
2023533,2.6309033e+02,4.3800049e+00,-7.2759979e+01
2023534,2.5348975e+02,1.3499756e+00,-7.9940002e+01
2023535,2.6061035e+02,1.9399719e+00,-9.0449982e+01
2023536,2.6174023e+02,4.2799988e+00,-8.5599976e+01
2023537,3.3412012e+02,-4.9190002e+01,-8.3970001e+01
2023538,3.4738989e+02,-4.6509979e+01,-7.2509979e+01
2023539,3.7140015e+02,-3.9409973e+01,-6.3169983e+01
